#iform,regsize,mask,Throughput,Latency
VFNMSUB231PS_XMMf32_MASKmskw_XMMf32_XMMf32_AVX512,128,no,0.5,4.0
VFNMSUB231PS_XMMf32_MASKmskw_XMMf32_XMMf32_AVX512,128,yes,0.5,4.0
VFNMSUB231PS_YMMf32_MASKmskw_YMMf32_MEMf32_AVX512,256,no,0.5,11.0
VFNMSUB231PS_YMMf32_MASKmskw_YMMf32_MEMf32_AVX512,256,yes,0.5,11.0
VFNMSUB231PS_YMMf32_MASKmskw_YMMf32_YMMf32_AVX512,256,no,0.5,4.0
VFNMSUB231PS_YMMf32_MASKmskw_YMMf32_YMMf32_AVX512,256,yes,0.5,4.0
VFNMSUB231PS_YMMqq_YMMqq_MEMqq,256,no,0.5,11.0
VFNMSUB231PS_YMMqq_YMMqq_YMMqq,256,no,0.5,4.0
VFNMSUB231PS_ZMMf32_MASKmskw_ZMMf32_MEMf32_AVX512,512,no,1.0,11.0
VFNMSUB231PS_ZMMf32_MASKmskw_ZMMf32_MEMf32_AVX512,512,yes,1.0,11.0
VFNMSUB231PS_ZMMf32_MASKmskw_ZMMf32_ZMMf32_AVX512,512,no,1.0,4.0
VFNMSUB231PS_ZMMf32_MASKmskw_ZMMf32_ZMMf32_AVX512,512,yes,1.0,4.0
VFNMSUB231SD_XMMdq_XMMq_MEMq,128,no,0.5,10.0
VFNMSUB231SD_XMMdq_XMMq_XMMq,128,no,0.5,4.0
VFNMSUB231SD_XMMf64_MASKmskw_XMMf64_MEMf64_AVX512,128,no,0.5,10.0
VFNMSUB231SD_XMMf64_MASKmskw_XMMf64_MEMf64_AVX512,128,yes,0.5,10.0
VFNMSUB231SD_XMMf64_MASKmskw_XMMf64_XMMf64_AVX512,128,no,0.5,4.0
VFNMSUB231SD_XMMf64_MASKmskw_XMMf64_XMMf64_AVX512,128,yes,0.5,4.0
VFNMSUB231SS_XMMdq_XMMd_MEMd,128,no,0.5,10.0
VFNMSUB231SS_XMMdq_XMMd_XMMd,128,no,0.5,4.0
VFNMSUB231SS_XMMf32_MASKmskw_XMMf32_MEMf32_AVX512,128,no,0.5,10.0
VFNMSUB231SS_XMMf32_MASKmskw_XMMf32_MEMf32_AVX512,128,yes,0.5,10.0
VFNMSUB231SS_XMMf32_MASKmskw_XMMf32_XMMf32_AVX512,128,no,0.5,4.0
VFNMSUB231SS_XMMf32_MASKmskw_XMMf32_XMMf32_AVX512,128,yes,0.5,4.0
VGETEXPPD_XMMf64_MASKmskw_MEMf64_AVX512,128,no,0.5,10.0
VGETEXPPD_XMMf64_MASKmskw_MEMf64_AVX512,128,yes,0.5,10.0
VGETEXPPD_XMMf64_MASKmskw_XMMf64_AVX512,128,no,0.5,4.0
VGETEXPPD_XMMf64_MASKmskw_XMMf64_AVX512,128,yes,0.5,4.0
VGETEXPPD_YMMf64_MASKmskw_MEMf64_AVX512,256,no,0.5,11.0
VGETEXPPD_YMMf64_MASKmskw_MEMf64_AVX512,256,yes,0.5,11.0
VGETEXPPD_YMMf64_MASKmskw_YMMf64_AVX512,256,no,0.5,4.0
VGETEXPPD_YMMf64_MASKmskw_YMMf64_AVX512,256,yes,0.5,4.0
VGETEXPPD_ZMMf64_MASKmskw_MEMf64_AVX512,512,no,1.0,11.0
VGETEXPPD_ZMMf64_MASKmskw_MEMf64_AVX512,512,yes,1.0,11.0
VGETEXPPD_ZMMf64_MASKmskw_ZMMf64_AVX512,512,no,1.0,4.0
VGETEXPPD_ZMMf64_MASKmskw_ZMMf64_AVX512,512,yes,1.0,4.0
VGETEXPPS_XMMf32_MASKmskw_MEMf32_AVX512,128,no,0.5,10.0
VGETEXPPS_XMMf32_MASKmskw_MEMf32_AVX512,128,yes,0.5,10.0
VGETEXPPS_XMMf32_MASKmskw_XMMf32_AVX512,128,no,0.5,4.0
VGETEXPPS_XMMf32_MASKmskw_XMMf32_AVX512,128,yes,0.5,4.0
VGETEXPPS_YMMf32_MASKmskw_MEMf32_AVX512,256,no,0.5,11.0
VGETEXPPS_YMMf32_MASKmskw_MEMf32_AVX512,256,yes,0.5,11.0
VGETEXPPS_YMMf32_MASKmskw_YMMf32_AVX512,256,no,0.5,4.0
VGETEXPPS_YMMf32_MASKmskw_YMMf32_AVX512,256,yes,0.5,4.0
VGETEXPPS_ZMMf32_MASKmskw_MEMf32_AVX512,512,no,1.0,11.0
VGETEXPPS_ZMMf32_MASKmskw_MEMf32_AVX512,512,yes,1.0,11.0
VGETEXPPS_ZMMf32_MASKmskw_ZMMf32_AVX512,512,no,1.0,4.0
VGETEXPPS_ZMMf32_MASKmskw_ZMMf32_AVX512,512,yes,1.0,4.0
VGETEXPSD_XMMf64_MASKmskw_XMMf64_MEMf64_AVX512,128,no,0.5,10.0
VGETEXPSD_XMMf64_MASKmskw_XMMf64_MEMf64_AVX512,128,yes,0.5,10.0
VGETEXPSD_XMMf64_MASKmskw_XMMf64_XMMf64_AVX512,128,no,0.5,4.0
VGETEXPSD_XMMf64_MASKmskw_XMMf64_XMMf64_AVX512,128,yes,0.5,4.0
VGETEXPSS_XMMf32_MASKmskw_XMMf32_MEMf32_AVX512,128,no,0.5,10.0
VGETEXPSS_XMMf32_MASKmskw_XMMf32_MEMf32_AVX512,128,yes,0.5,10.0
VGETEXPSS_XMMf32_MASKmskw_XMMf32_XMMf32_AVX512,128,no,0.5,4.0
VGETEXPSS_XMMf32_MASKmskw_XMMf32_XMMf32_AVX512,128,yes,0.5,4.0
VGETMANTPD_XMMf64_MASKmskw_MEMf64_IMM8_AVX512,128,no,0.5,10.0
VGETMANTPD_XMMf64_MASKmskw_MEMf64_IMM8_AVX512,128,yes,0.5,10.0
VGETMANTPD_XMMf64_MASKmskw_XMMf64_IMM8_AVX512,128,no,0.5,4.0
VGETMANTPD_XMMf64_MASKmskw_XMMf64_IMM8_AVX512,128,yes,0.5,4.0
VGETMANTPD_YMMf64_MASKmskw_MEMf64_IMM8_AVX512,256,no,0.5,11.0
VGETMANTPD_YMMf64_MASKmskw_MEMf64_IMM8_AVX512,256,yes,0.5,11.0
VGETMANTPD_YMMf64_MASKmskw_YMMf64_IMM8_AVX512,256,no,0.5,4.0
VGETMANTPD_YMMf64_MASKmskw_YMMf64_IMM8_AVX512,256,yes,0.5,4.0
VGETMANTPD_ZMMf64_MASKmskw_MEMf64_IMM8_AVX512,512,no,1.0,11.0
VGETMANTPD_ZMMf64_MASKmskw_MEMf64_IMM8_AVX512,512,yes,1.0,11.0
VGETMANTPD_ZMMf64_MASKmskw_ZMMf64_IMM8_AVX512,512,no,1.0,4.0
VGETMANTPD_ZMMf64_MASKmskw_ZMMf64_IMM8_AVX512,512,yes,1.0,4.0
VGETMANTPS_XMMf32_MASKmskw_MEMf32_IMM8_AVX512,128,no,0.5,10.0
VGETMANTPS_XMMf32_MASKmskw_MEMf32_IMM8_AVX512,128,yes,0.5,10.0
VGETMANTPS_XMMf32_MASKmskw_XMMf32_IMM8_AVX512,128,no,0.5,4.0
VGETMANTPS_XMMf32_MASKmskw_XMMf32_IMM8_AVX512,128,yes,0.5,4.0
VGETMANTPS_YMMf32_MASKmskw_MEMf32_IMM8_AVX512,256,no,0.5,11.0
VGETMANTPS_YMMf32_MASKmskw_MEMf32_IMM8_AVX512,256,yes,0.5,11.0
VGETMANTPS_YMMf32_MASKmskw_YMMf32_IMM8_AVX512,256,no,0.5,4.0
VGETMANTPS_YMMf32_MASKmskw_YMMf32_IMM8_AVX512,256,yes,0.5,4.0
VGETMANTPS_ZMMf32_MASKmskw_MEMf32_IMM8_AVX512,512,no,1.0,11.0
VGETMANTPS_ZMMf32_MASKmskw_MEMf32_IMM8_AVX512,512,yes,1.0,11.0
VGETMANTPS_ZMMf32_MASKmskw_ZMMf32_IMM8_AVX512,512,no,1.0,4.0
VGETMANTPS_ZMMf32_MASKmskw_ZMMf32_IMM8_AVX512,512,yes,1.0,4.0
VGETMANTSD_XMMf64_MASKmskw_XMMf64_MEMf64_IMM8_AVX512,128,no,0.5,10.0
VGETMANTSD_XMMf64_MASKmskw_XMMf64_MEMf64_IMM8_AVX512,128,yes,0.5,10.0
VGETMANTSD_XMMf64_MASKmskw_XMMf64_XMMf64_IMM8_AVX512,128,no,0.5,4.0
VGETMANTSD_XMMf64_MASKmskw_XMMf64_XMMf64_IMM8_AVX512,128,yes,0.5,4.0
VGETMANTSS_XMMf32_MASKmskw_XMMf32_MEMf32_IMM8_AVX512,128,no,0.5,10.0
VGETMANTSS_XMMf32_MASKmskw_XMMf32_MEMf32_IMM8_AVX512,128,yes,0.5,10.0
VGETMANTSS_XMMf32_MASKmskw_XMMf32_XMMf32_IMM8_AVX512,128,no,0.5,4.0
VGETMANTSS_XMMf32_MASKmskw_XMMf32_XMMf32_IMM8_AVX512,128,yes,0.5,4.0
VGF2P8AFFINEINVQB_XMMu8_MASKmskw_XMMu8_MEMu64_IMM8_AVX512,128,no,0.5,
VGF2P8AFFINEINVQB_XMMu8_MASKmskw_XMMu8_MEMu64_IMM8_AVX512,128,yes,0.5,
VGF2P8AFFINEINVQB_XMMu8_MASKmskw_XMMu8_XMMu64_IMM8_AVX512,128,no,0.5,
VGF2P8AFFINEINVQB_XMMu8_MASKmskw_XMMu8_XMMu64_IMM8_AVX512,128,yes,0.5,
VGF2P8AFFINEINVQB_XMMu8_XMMu8_MEMu64_IMM8,128,no,0.5,
VGF2P8AFFINEINVQB_XMMu8_XMMu8_XMMu64_IMM8,128,no,0.5,
VGF2P8AFFINEINVQB_YMMu8_MASKmskw_YMMu8_MEMu64_IMM8_AVX512,256,no,0.5,
VGF2P8AFFINEINVQB_YMMu8_MASKmskw_YMMu8_MEMu64_IMM8_AVX512,256,yes,0.5,
VGF2P8AFFINEINVQB_YMMu8_MASKmskw_YMMu8_YMMu64_IMM8_AVX512,256,no,0.5,
VGF2P8AFFINEINVQB_YMMu8_MASKmskw_YMMu8_YMMu64_IMM8_AVX512,256,yes,0.5,
VGF2P8AFFINEINVQB_YMMu8_YMMu8_MEMu64_IMM8,256,no,0.5,
VGF2P8AFFINEINVQB_YMMu8_YMMu8_YMMu64_IMM8,256,no,0.5,
VGF2P8AFFINEINVQB_ZMMu8_MASKmskw_ZMMu8_MEMu64_IMM8_AVX512,512,no,1.0,
VGF2P8AFFINEINVQB_ZMMu8_MASKmskw_ZMMu8_MEMu64_IMM8_AVX512,512,yes,1.0,
VGF2P8AFFINEINVQB_ZMMu8_MASKmskw_ZMMu8_ZMMu64_IMM8_AVX512,512,no,1.0,
VGF2P8AFFINEINVQB_ZMMu8_MASKmskw_ZMMu8_ZMMu64_IMM8_AVX512,512,yes,1.0,
VGF2P8AFFINEQB_XMMu8_MASKmskw_XMMu8_MEMu64_IMM8_AVX512,128,no,0.5,
VGF2P8AFFINEQB_XMMu8_MASKmskw_XMMu8_MEMu64_IMM8_AVX512,128,yes,0.5,
VGF2P8AFFINEQB_XMMu8_MASKmskw_XMMu8_XMMu64_IMM8_AVX512,128,no,0.5,
VGF2P8AFFINEQB_XMMu8_MASKmskw_XMMu8_XMMu64_IMM8_AVX512,128,yes,0.5,
VGF2P8AFFINEQB_XMMu8_XMMu8_MEMu64_IMM8,128,no,0.5,
VGF2P8AFFINEQB_XMMu8_XMMu8_XMMu64_IMM8,128,no,0.5,
VGF2P8AFFINEQB_YMMu8_MASKmskw_YMMu8_MEMu64_IMM8_AVX512,256,no,0.5,
VGF2P8AFFINEQB_YMMu8_MASKmskw_YMMu8_MEMu64_IMM8_AVX512,256,yes,0.5,
VGF2P8AFFINEQB_YMMu8_MASKmskw_YMMu8_YMMu64_IMM8_AVX512,256,no,0.5,
VGF2P8AFFINEQB_YMMu8_MASKmskw_YMMu8_YMMu64_IMM8_AVX512,256,yes,0.5,
VGF2P8AFFINEQB_YMMu8_YMMu8_MEMu64_IMM8,256,no,0.5,
VGF2P8AFFINEQB_YMMu8_YMMu8_YMMu64_IMM8,256,no,0.5,
VGF2P8AFFINEQB_ZMMu8_MASKmskw_ZMMu8_MEMu64_IMM8_AVX512,512,no,1.0,
VGF2P8AFFINEQB_ZMMu8_MASKmskw_ZMMu8_MEMu64_IMM8_AVX512,512,yes,1.0,
VGF2P8AFFINEQB_ZMMu8_MASKmskw_ZMMu8_ZMMu64_IMM8_AVX512,512,no,1.0,
VGF2P8AFFINEQB_ZMMu8_MASKmskw_ZMMu8_ZMMu64_IMM8_AVX512,512,yes,1.0,
VGF2P8MULB_XMMu8_MASKmskw_XMMu8_MEMu8_AVX512,128,no,0.5,
VGF2P8MULB_XMMu8_MASKmskw_XMMu8_MEMu8_AVX512,128,yes,0.5,
VGF2P8MULB_XMMu8_MASKmskw_XMMu8_XMMu8_AVX512,128,no,0.5,
VGF2P8MULB_XMMu8_MASKmskw_XMMu8_XMMu8_AVX512,128,yes,0.5,
VGF2P8MULB_XMMu8_XMMu8_MEMu8,128,no,0.5,
VGF2P8MULB_XMMu8_XMMu8_XMMu8,128,no,0.5,
VGF2P8MULB_YMMu8_MASKmskw_YMMu8_MEMu8_AVX512,256,no,0.5,
VGF2P8MULB_YMMu8_MASKmskw_YMMu8_MEMu8_AVX512,256,yes,0.5,
VGF2P8MULB_YMMu8_MASKmskw_YMMu8_YMMu8_AVX512,256,no,0.5,
VGF2P8MULB_YMMu8_MASKmskw_YMMu8_YMMu8_AVX512,256,yes,0.5,
VGF2P8MULB_YMMu8_YMMu8_MEMu8,256,no,0.5,
VGF2P8MULB_YMMu8_YMMu8_YMMu8,256,no,0.5,
VGF2P8MULB_ZMMu8_MASKmskw_ZMMu8_MEMu8_AVX512,512,no,1.0,
VGF2P8MULB_ZMMu8_MASKmskw_ZMMu8_MEMu8_AVX512,512,yes,1.0,
VGF2P8MULB_ZMMu8_MASKmskw_ZMMu8_ZMMu8_AVX512,512,no,1.0,
VGF2P8MULB_ZMMu8_MASKmskw_ZMMu8_ZMMu8_AVX512,512,yes,1.0,
VHADDPD_XMMdq_XMMdq_MEMdq,128,no,2.0,12.0
VHADDPD_XMMdq_XMMdq_XMMdq,128,no,2.0,6.0
VHADDPD_YMMqq_YMMqq_MEMqq,256,no,2.0,13.0
VHADDPD_YMMqq_YMMqq_YMMqq,256,no,2.0,6.0
VHADDPS_XMMdq_XMMdq_MEMdq,128,no,,12.0
VHADDPS_YMMqq_YMMqq_MEMqq,256,no,,13.0
VHSUBPD_XMMdq_XMMdq_MEMdq,128,no,2.0,12.0
VHSUBPD_XMMdq_XMMdq_XMMdq,128,no,2.0,6.0
VHSUBPD_YMMqq_YMMqq_MEMqq,256,no,2.0,13.0
VHSUBPD_YMMqq_YMMqq_YMMqq,256,no,2.0,6.0
VHSUBPS_XMMdq_XMMdq_MEMdq,128,no,,12.0
VHSUBPS_YMMqq_YMMqq_MEMqq,256,no,,13.0
VINSERTF128_YMMqq_YMMqq_MEMdq_IMMb,256,no,0.5,
VINSERTF128_YMMqq_YMMqq_XMMdq_IMMb,128,no,1.0,3.0
VINSERTF32X4_YMMf32_MASKmskw_YMMf32_MEMf32_IMM8_AVX512,256,no,0.5,8.0
VINSERTF32X4_YMMf32_MASKmskw_YMMf32_MEMf32_IMM8_AVX512,256,yes,0.5,8.0
VINSERTF32X4_YMMf32_MASKmskw_YMMf32_XMMf32_IMM8_AVX512,128,no,1.0,3.0
VINSERTF32X4_YMMf32_MASKmskw_YMMf32_XMMf32_IMM8_AVX512,128,yes,1.0,3.0
VINSERTF32X4_ZMMf32_MASKmskw_ZMMf32_MEMf32_IMM8_AVX512,512,no,0.5,8.0
VINSERTF32X4_ZMMf32_MASKmskw_ZMMf32_MEMf32_IMM8_AVX512,512,yes,0.5,8.0
VINSERTF32X4_ZMMf32_MASKmskw_ZMMf32_XMMf32_IMM8_AVX512,128,no,1.0,3.0
VINSERTF32X4_ZMMf32_MASKmskw_ZMMf32_XMMf32_IMM8_AVX512,128,yes,1.0,3.0
VINSERTF32X8_ZMMf32_MASKmskw_ZMMf32_MEMf32_IMM8_AVX512,512,no,0.5,8.0
VINSERTF32X8_ZMMf32_MASKmskw_ZMMf32_MEMf32_IMM8_AVX512,512,yes,0.5,8.0
VINSERTF32X8_ZMMf32_MASKmskw_ZMMf32_YMMf32_IMM8_AVX512,256,no,1.0,3.0
VINSERTF32X8_ZMMf32_MASKmskw_ZMMf32_YMMf32_IMM8_AVX512,256,yes,1.0,3.0
VINSERTF64X2_YMMf64_MASKmskw_YMMf64_MEMf64_IMM8_AVX512,256,no,0.5,8.0
VINSERTF64X2_YMMf64_MASKmskw_YMMf64_MEMf64_IMM8_AVX512,256,yes,0.5,8.0
VINSERTF64X2_YMMf64_MASKmskw_YMMf64_XMMf64_IMM8_AVX512,128,no,1.0,3.0
VINSERTF64X2_YMMf64_MASKmskw_YMMf64_XMMf64_IMM8_AVX512,128,yes,1.0,3.0
VINSERTF64X2_ZMMf64_MASKmskw_ZMMf64_MEMf64_IMM8_AVX512,512,no,0.5,8.0
VINSERTF64X2_ZMMf64_MASKmskw_ZMMf64_MEMf64_IMM8_AVX512,512,yes,0.5,8.0
VINSERTF64X2_ZMMf64_MASKmskw_ZMMf64_XMMf64_IMM8_AVX512,128,no,1.0,3.0
VINSERTF64X2_ZMMf64_MASKmskw_ZMMf64_XMMf64_IMM8_AVX512,128,yes,1.0,3.0
VINSERTF64X4_ZMMf64_MASKmskw_ZMMf64_MEMf64_IMM8_AVX512,512,no,0.5,8.0
VINSERTF64X4_ZMMf64_MASKmskw_ZMMf64_MEMf64_IMM8_AVX512,512,yes,0.5,8.0
VINSERTF64X4_ZMMf64_MASKmskw_ZMMf64_YMMf64_IMM8_AVX512,256,no,1.0,3.0
VINSERTF64X4_ZMMf64_MASKmskw_ZMMf64_YMMf64_IMM8_AVX512,256,yes,1.0,3.0
VINSERTI128_YMMqq_YMMqq_MEMdq_IMMb,256,no,0.5,
VINSERTI128_YMMqq_YMMqq_XMMdq_IMMb,128,no,1.0,3.0
VINSERTI32X4_YMMu32_MASKmskw_YMMu32_MEMu32_IMM8_AVX512,256,no,0.5,8.0
VINSERTI32X4_YMMu32_MASKmskw_YMMu32_MEMu32_IMM8_AVX512,256,yes,0.5,8.0
VINSERTI32X4_YMMu32_MASKmskw_YMMu32_XMMu32_IMM8_AVX512,128,no,1.0,3.0
VINSERTI32X4_YMMu32_MASKmskw_YMMu32_XMMu32_IMM8_AVX512,128,yes,1.0,3.0
VINSERTI32X4_ZMMu32_MASKmskw_ZMMu32_MEMu32_IMM8_AVX512,512,no,0.5,8.0
VINSERTI32X4_ZMMu32_MASKmskw_ZMMu32_MEMu32_IMM8_AVX512,512,yes,0.5,8.0
VINSERTI32X4_ZMMu32_MASKmskw_ZMMu32_XMMu32_IMM8_AVX512,128,no,1.0,3.0
VINSERTI32X4_ZMMu32_MASKmskw_ZMMu32_XMMu32_IMM8_AVX512,128,yes,1.0,3.0
VINSERTI32X8_ZMMu32_MASKmskw_ZMMu32_MEMu32_IMM8_AVX512,512,no,0.5,8.0
VINSERTI32X8_ZMMu32_MASKmskw_ZMMu32_MEMu32_IMM8_AVX512,512,yes,0.5,8.0
VINSERTI32X8_ZMMu32_MASKmskw_ZMMu32_YMMu32_IMM8_AVX512,256,no,1.0,3.0
VINSERTI32X8_ZMMu32_MASKmskw_ZMMu32_YMMu32_IMM8_AVX512,256,yes,1.0,3.0
VINSERTI64X2_YMMu64_MASKmskw_YMMu64_MEMu64_IMM8_AVX512,256,no,0.5,8.0
VINSERTI64X2_YMMu64_MASKmskw_YMMu64_MEMu64_IMM8_AVX512,256,yes,0.5,8.0
VINSERTI64X2_YMMu64_MASKmskw_YMMu64_XMMu64_IMM8_AVX512,128,no,1.0,3.0
VINSERTI64X2_YMMu64_MASKmskw_YMMu64_XMMu64_IMM8_AVX512,128,yes,1.0,3.0
VINSERTI64X2_ZMMu64_MASKmskw_ZMMu64_MEMu64_IMM8_AVX512,512,no,0.5,8.0
VINSERTI64X2_ZMMu64_MASKmskw_ZMMu64_MEMu64_IMM8_AVX512,512,yes,0.5,8.0
VINSERTI64X2_ZMMu64_MASKmskw_ZMMu64_XMMu64_IMM8_AVX512,128,no,1.0,3.0
VINSERTI64X2_ZMMu64_MASKmskw_ZMMu64_XMMu64_IMM8_AVX512,128,yes,1.0,3.0
VINSERTI64X4_ZMMu64_MASKmskw_ZMMu64_MEMu64_IMM8_AVX512,512,no,0.5,8.0
VINSERTI64X4_ZMMu64_MASKmskw_ZMMu64_MEMu64_IMM8_AVX512,512,yes,0.5,8.0
VINSERTI64X4_ZMMu64_MASKmskw_ZMMu64_YMMu64_IMM8_AVX512,256,no,1.0,3.0
VINSERTI64X4_ZMMu64_MASKmskw_ZMMu64_YMMu64_IMM8_AVX512,256,yes,1.0,3.0
VINSERTPS_XMMdq_XMMdq_MEMd_IMMb,128,no,1.0,7.0
VINSERTPS_XMMdq_XMMdq_XMMdq_IMMb,128,no,1.0,1.0
VINSERTPS_XMMf32_XMMf32_MEMf32_IMM8_AVX512,128,no,1.0,
VINSERTPS_XMMf32_XMMf32_XMMf32_IMM8_AVX512,128,no,1.0,1.0
VLDDQU_XMMdq_MEMdq,128,no,0.5,
VLDDQU_YMMqq_MEMqq,256,no,0.5,7.0
VMASKMOVPD_XMMdq_XMMdq_MEMdq,128,no,0.5,7.0
VMASKMOVPD_YMMqq_YMMqq_MEMqq,256,no,0.5,8.0
VMASKMOVPS_XMMdq_XMMdq_MEMdq,128,no,0.5,7.0
VMASKMOVPS_YMMqq_YMMqq_MEMqq,256,no,0.5,8.0
VMAXPD_XMMdq_XMMdq_MEMdq,128,no,0.5,10.0
VMAXPD_XMMdq_XMMdq_XMMdq,128,no,0.5,4.0
VMAXPD_XMMf64_MASKmskw_XMMf64_MEMf64_AVX512,128,no,0.5,10.0
VMAXPD_XMMf64_MASKmskw_XMMf64_MEMf64_AVX512,128,yes,0.5,10.0
VMAXPD_XMMf64_MASKmskw_XMMf64_XMMf64_AVX512,128,no,0.5,4.0
VMAXPD_XMMf64_MASKmskw_XMMf64_XMMf64_AVX512,128,yes,0.5,4.0
VMAXPD_YMMf64_MASKmskw_YMMf64_MEMf64_AVX512,256,no,0.5,11.0
VMAXPD_YMMf64_MASKmskw_YMMf64_MEMf64_AVX512,256,yes,0.5,11.0
VMAXPD_YMMf64_MASKmskw_YMMf64_YMMf64_AVX512,256,no,0.5,4.0
VMAXPD_YMMf64_MASKmskw_YMMf64_YMMf64_AVX512,256,yes,0.5,4.0
VMAXPD_YMMqq_YMMqq_MEMqq,256,no,0.5,11.0
VMAXPD_YMMqq_YMMqq_YMMqq,256,no,0.5,4.0
VMAXPD_ZMMf64_MASKmskw_ZMMf64_MEMf64_AVX512,512,no,1.0,11.0
VMAXPD_ZMMf64_MASKmskw_ZMMf64_MEMf64_AVX512,512,yes,1.0,11.0
VMAXPD_ZMMf64_MASKmskw_ZMMf64_ZMMf64_AVX512,512,no,1.0,4.0
VMAXPD_ZMMf64_MASKmskw_ZMMf64_ZMMf64_AVX512,512,yes,1.0,4.0
VMAXPS_XMMdq_XMMdq_MEMdq,128,no,0.5,10.0
VMAXPS_XMMdq_XMMdq_XMMdq,128,no,0.5,4.0
VMAXPS_XMMf32_MASKmskw_XMMf32_MEMf32_AVX512,128,no,0.5,10.0
VMAXPS_XMMf32_MASKmskw_XMMf32_MEMf32_AVX512,128,yes,0.5,10.0
VMAXPS_XMMf32_MASKmskw_XMMf32_XMMf32_AVX512,128,no,0.5,4.0
VMAXPS_XMMf32_MASKmskw_XMMf32_XMMf32_AVX512,128,yes,0.5,4.0
VMAXPS_YMMf32_MASKmskw_YMMf32_MEMf32_AVX512,256,no,0.5,11.0
VMAXPS_YMMf32_MASKmskw_YMMf32_MEMf32_AVX512,256,yes,,11.0
VMAXPS_YMMf32_MASKmskw_YMMf32_YMMf32_AVX512,256,no,0.5,4.0
VMAXPS_YMMf32_MASKmskw_YMMf32_YMMf32_AVX512,256,yes,0.5,4.0
VMAXPS_YMMqq_YMMqq_MEMqq,256,no,0.5,11.0
VMAXPS_YMMqq_YMMqq_YMMqq,256,no,0.5,4.0
VMAXPS_ZMMf32_MASKmskw_ZMMf32_MEMf32_AVX512,512,no,1.0,11.0
VMAXPS_ZMMf32_MASKmskw_ZMMf32_MEMf32_AVX512,512,yes,1.0,11.0
VMAXPS_ZMMf32_MASKmskw_ZMMf32_ZMMf32_AVX512,512,no,1.0,4.0
VMAXPS_ZMMf32_MASKmskw_ZMMf32_ZMMf32_AVX512,512,yes,1.0,4.0
VMAXSD_XMMdq_XMMdq_MEMq,128,no,0.5,10.0
VMAXSD_XMMdq_XMMdq_XMMq,128,no,0.5,4.0
VMAXSD_XMMf64_MASKmskw_XMMf64_MEMf64_AVX512,128,no,0.5,10.0
VMAXSD_XMMf64_MASKmskw_XMMf64_MEMf64_AVX512,128,yes,0.5,10.0
VMAXSD_XMMf64_MASKmskw_XMMf64_XMMf64_AVX512,128,no,0.5,4.0
VMAXSD_XMMf64_MASKmskw_XMMf64_XMMf64_AVX512,128,yes,0.5,4.0
VMAXSS_XMMdq_XMMdq_MEMd,128,no,0.5,10.0
VMAXSS_XMMdq_XMMdq_XMMd,128,no,0.5,4.0
VMAXSS_XMMf32_MASKmskw_XMMf32_MEMf32_AVX512,128,no,0.5,10.0
VMAXSS_XMMf32_MASKmskw_XMMf32_MEMf32_AVX512,128,yes,0.5,10.0
VMAXSS_XMMf32_MASKmskw_XMMf32_XMMf32_AVX512,128,no,0.5,4.0
VMAXSS_XMMf32_MASKmskw_XMMf32_XMMf32_AVX512,128,yes,0.5,4.0
VMINPD_XMMdq_XMMdq_MEMdq,128,no,0.5,10.0
VMINPD_XMMdq_XMMdq_XMMdq,128,no,0.5,4.0
VMINPD_XMMf64_MASKmskw_XMMf64_MEMf64_AVX512,128,no,0.5,10.0
VMINPD_XMMf64_MASKmskw_XMMf64_MEMf64_AVX512,128,yes,0.5,10.0
VMINPD_XMMf64_MASKmskw_XMMf64_XMMf64_AVX512,128,no,0.5,4.0
VMINPD_XMMf64_MASKmskw_XMMf64_XMMf64_AVX512,128,yes,0.5,4.0
VMINPD_YMMf64_MASKmskw_YMMf64_MEMf64_AVX512,256,no,0.5,11.0
VMINPD_YMMf64_MASKmskw_YMMf64_MEMf64_AVX512,256,yes,0.5,11.0
VMINPD_YMMf64_MASKmskw_YMMf64_YMMf64_AVX512,256,no,0.5,4.0
VMINPD_YMMf64_MASKmskw_YMMf64_YMMf64_AVX512,256,yes,0.5,4.0
VMINPD_YMMqq_YMMqq_MEMqq,256,no,0.5,11.0
VMINPD_YMMqq_YMMqq_YMMqq,256,no,0.5,4.0
VMINPD_ZMMf64_MASKmskw_ZMMf64_MEMf64_AVX512,512,no,1.0,11.0
VMINPD_ZMMf64_MASKmskw_ZMMf64_MEMf64_AVX512,512,yes,1.0,11.0
VMINPD_ZMMf64_MASKmskw_ZMMf64_ZMMf64_AVX512,512,no,1.0,4.0
VMINPD_ZMMf64_MASKmskw_ZMMf64_ZMMf64_AVX512,512,yes,1.0,4.0
VMINPS_XMMdq_XMMdq_MEMdq,128,no,0.5,10.0
VMINPS_XMMdq_XMMdq_XMMdq,128,no,0.5,4.0
VMINPS_XMMf32_MASKmskw_XMMf32_MEMf32_AVX512,128,no,0.5,10.0
VMINPS_XMMf32_MASKmskw_XMMf32_MEMf32_AVX512,128,yes,0.5,10.0
VMINPS_XMMf32_MASKmskw_XMMf32_XMMf32_AVX512,128,no,0.5,4.0
VMINPS_XMMf32_MASKmskw_XMMf32_XMMf32_AVX512,128,yes,0.5,4.0
VMINPS_YMMf32_MASKmskw_YMMf32_MEMf32_AVX512,256,no,0.5,11.0
VMINPS_YMMf32_MASKmskw_YMMf32_MEMf32_AVX512,256,yes,0.5,11.0
