AAA		8086	AAA 	ASCII Adjust After Addition	AAA.html
JNE	IMM64|NEAR	X64	JNE IMM64|NEAR	Jump if not equal (ZF=0) (JNE=JNZ)	Jcc.html
JNG	IMM64|NEAR	X64	JNG IMM64|NEAR	Jump if not greater (ZF=1 or SF!=OF) (JLE=JNG)	Jcc.html
JNGE	IMM64|NEAR	X64	JNGE IMM64|NEAR	Jump if not greater or equal (SF!=OF) (JL=JNGE)	Jcc.html
JNL	IMM64|NEAR	X64	JNL IMM64|NEAR	Jump if not less (SF=OF) (JGE=JNL)	Jcc.html
JNLE	IMM64|NEAR	X64	JNLE IMM64|NEAR	Jump if not less or equal (ZF=0 and SF=OF) (JG=JNLE)	Jcc.html
JNO	IMM64|NEAR	X64	JNO IMM64|NEAR	Jump if not overflow (OF=0)	Jcc.html
JNP	IMM64|NEAR	X64	JNP IMM64|NEAR	Jump if not parity (PF=0) (JNP=JPO)	Jcc.html
JNS	IMM64|NEAR	X64	JNS IMM64|NEAR	Jump if not sign (SF=0)	Jcc.html
JNZ	IMM64|NEAR	X64	JNZ IMM64|NEAR	Jump if not zero (ZF=0) (JNE=JNZ)	Jcc.html
JO	IMM64|NEAR	X64	JO IMM64|NEAR	Jump if overflow (OF=1)	Jcc.html
JP	IMM64|NEAR	X64	JP IMM64|NEAR	Jump if parity (PF=1) (JP=JPE)	Jcc.html
JPE	IMM64|NEAR	X64	JPE IMM64|NEAR	Jump if parity even (PF=1) (JP=JPE)	Jcc.html
JPO	IMM64|NEAR	X64	JPO IMM64|NEAR	Jump if parity odd (PF=0) (JNP=JPO)	Jcc.html
JS	IMM64|NEAR	X64	JS IMM64|NEAR	Jump if sign (SF=1)	Jcc.html
JZ	IMM64|NEAR	X64	JZ IMM64|NEAR	Jump if zero (ZF=1) (JE=JZ)	Jcc.html
;
JA	IMM|SHORT	8086	JA IMM|SHORT	Jump if above (CF=0 and ZF=0) (JA=JNBE)	Jcc.html
JAE	IMM|SHORT	8086	JAE IMM|SHORT	Jump if above or equal (CF=0) (JAE=JNB)	Jcc.html
JB	IMM|SHORT	8086	JB IMM|SHORT	Jump if below (CF=1) (JB=JNAE)	Jcc.html
JBE	IMM|SHORT	8086	JBE IMM|SHORT	Jump if below or equal (CF=1 or ZF=1) (JBE=JNA)	Jcc.html
JC	IMM|SHORT	8086	JC IMM|SHORT	Jump if carry (CF=1)	Jcc.html
JE	IMM|SHORT	8086	JE IMM|SHORT	Jump if equal (ZF=1) (JE=JZ)	Jcc.html
JG	IMM|SHORT	8086	JG IMM|SHORT	Jump if greater (ZF=0 and SF=OF) (JG=JNLE)	Jcc.html
JGE	IMM|SHORT	8086	JGE IMM|SHORT	Jump if greater or equal (SF=OF) (JGE=JNL)	Jcc.html
JL	IMM|SHORT	8086	JL IMM|SHORT	Jump if less (SF!=OF) (JL=JNGE)	Jcc.html
JLE	IMM|SHORT	8086	JLE IMM|SHORT	Jump if less or equal (ZF=1 or SF!=OF) (JLE=JNG)	Jcc.html
JNA	IMM|SHORT	8086	JNA IMM|SHORT	Jump if not above (CF=1 or ZF=1) (JBE=JNA)	Jcc.html
JNAE	IMM|SHORT	8086	JNAE IMM|SHORT	Jump if not above or equal (CF=1) (JB=JNAE)	Jcc.html
JNB	IMM|SHORT	8086	JNB IMM|SHORT	Jump if not below (CF=0) (JAE=JNB)	Jcc.html
JNBE	IMM|SHORT	8086	JNBE IMM|SHORT	Jump if not below or equal (CF=0 and ZF=0) (JA=JNBE)	Jcc.html
JNC	IMM|SHORT	8086	JNC IMM|SHORT	Jump if not carry (CF=0)	Jcc.html
JNE	IMM|SHORT	8086	JNE IMM|SHORT	Jump if not equal (ZF=0) (JNE=JNZ)	Jcc.html
JNG	IMM|SHORT	8086	JNG IMM|SHORT	Jump if not greater (ZF=1 or SF!=OF) (JLE=JNG)	Jcc.html
JNGE	IMM|SHORT	8086	JNGE IMM|SHORT	Jump if not greater or equal (SF!=OF) (JL=JNGE)	Jcc.html
JNL	IMM|SHORT	8086	JNL IMM|SHORT	Jump if not less (SF=OF) (JGE=JNL)	Jcc.html
JNLE	IMM|SHORT	8086	JNLE IMM|SHORT	Jump if not less or equal (ZF=0 and SF=OF) (JG=JNLE)	Jcc.html
JNO	IMM|SHORT	8086	JNO IMM|SHORT	Jump if not overflow (OF=0)	Jcc.html
JNP	IMM|SHORT	8086	JNP IMM|SHORT	Jump if not parity (PF=0) (JNP=JPO)	Jcc.html
JNS	IMM|SHORT	8086	JNS IMM|SHORT	Jump if not sign (SF=0)	Jcc.html
JNZ	IMM|SHORT	8086	JNZ IMM|SHORT	Jump if not zero (ZF=0) (JNE=JNZ)	Jcc.html
JO	IMM|SHORT	8086	JO IMM|SHORT	Jump if overflow (OF=1)	Jcc.html
JP	IMM|SHORT	8086	JP IMM|SHORT	Jump if parity (PF=1) (JP=JPE)	Jcc.html
JPE	IMM|SHORT	8086	JPE IMM|SHORT	Jump if parity even (PF=1) (JP=JPE)	Jcc.html
JPO	IMM|SHORT	8086	JPO IMM|SHORT	Jump if parity odd (PF=0) (JNP=JPO)	Jcc.html
JS	IMM|SHORT	8086	JS IMM|SHORT	Jump if sign (SF=1)	Jcc.html
JZ	IMM|SHORT	8086	JZ IMM|SHORT	Jump if zero (ZF=1) (JE=JZ)	Jcc.html
;
SETA	R/M8	386	SETA r/m8	Set byte if above (CF=0 and ZF=0) (SETA=SETNBE)	SETcc.html
SETAE	R/M8	386	SETAE r/m8	Set byte if above or equal (CF=0) (SETAE=SETNC=SETNB)	SETcc.html
SETB	R/M8	386	SETB r/m8	Set byte if below (CF=1) (SETB=SETC=SETNAE)	SETcc.html
SETBE	R/M8	386	SETBE r/m8	Set byte if below or equal (CF=1 or ZF=1) (SETBE=SETNA)	SETcc.html
SETC	R/M8	386	SETC r/m8	Set byte if carry (CF=1 SETB=SETC=SETNAE)	SETcc.html
SETE	R/M8	386	SETE r/m8	Set byte if equal (ZF=1) (SETE=SETZ)	SETcc.html
SETG	R/M8	386	SETG r/m8	Set byte if greater (ZF=0 and SF=OF) (SETG=SETNLE)	SETcc.html
SETGE	R/M8	386	SETGE r/m8	Set byte if greater or equal (SF=OF) (SETGE=SETNL)	SETcc.html
SETL	R/M8	386	SETL r/m8	Set byte if less (SF!=OF) (SETL=SETNGE)	SETcc.html
SETLE	R/M8	386	SETLE r/m8	Set byte if less or equal (ZF=1 or SF!=OF) (SETLE=SETNG)	SETcc.html
SETNA	R/M8	386	SETNA r/m8	Set byte if not above (CF=1 or ZF=1) (SETBE=SETNA)	SETcc.html
SETNAE	R/M8	386	SETNAE r/m8	Set byte if not above or equal (CF=1) (SETB=SETC=SETNAE)	SETcc.html
SETNB	R/M8	386	SETNB r/m8	Set byte if not below (CF=0) (SETAE=SETNC=SETNB)	SETcc.html
SETNBE	R/M8	386	SETNBE r/m8	Set byte if not below or equal (CF=0 and ZF=0) (SETA=SETNBE)	SETcc.html
SETNC	R/M8	386	SETNC r/m8	Set byte if not carry (CF=0) (SETAE=SETNC=SETNB)	SETcc.html
SETNE	R/M8	386	SETNE r/m8	Set byte if not equal (ZF=0) (SETNE=SETNZ)	SETcc.html
SETNG	R/M8	386	SETNG r/m8	Set byte if not greater (ZF=1 or SF!=OF) (SETLE=SETNG)	SETcc.html
SETNGE	R/M8	386	SETNGE r/m8	Set byte if not greater or equal (SF!=OF) (SETL=SETNGE)	SETcc.html
SETNL	R/M8	386	SETNL r/m8	Set byte if not less (SF=OF) (SETGE=SETNL)	SETcc.html
SETNLE	R/M8	386	SETNLE r/m8	Set byte if not less or equal (ZF=0 and SF=OF) (SETG=SETNLE)	SETcc.html
SETNO	R/M8	386	SETNO r/m8	Set byte if not overflow (OF=0)	SETcc.html
SETNP	R/M8	386	SETNP r/m8	Set byte if not parity (PF=0) (SETNP=SETPO)	SETcc.html
SETNS	R/M8	386	SETNS r/m8	Set byte if not sign (SF=0)	SETcc.html
SETNZ	R/M8	386	SETNZ r/m8	Set byte if not zero (ZF=0) (SETNE=SETNZ)	SETcc.html
SETO	R/M8	386	SETO r/m8	Set byte if overflow (OF=1)	SETcc.html
SETP	R/M8	386	SETP r/m8	Set byte if parity (PF=1) (SETP=SETPE)	SETcc.html
SETPE	R/M8	386	SETPE r/m8	Set byte if parity even (PF=1) (SETP=SETPE)	SETcc.html
SETPO	R/M8	386	SETPO r/m8	Set byte if parity odd (PF=0 SETNP=SETPO)	SETcc.html
SETS	R/M8	386	SETS r/m8	Set byte if sign (SF=1)	SETcc.html
SETZ	R/M8	386	SETZ r/m8	Set byte if zero (ZF=1) (SETE=SETZ)	SETcc.html
;
ADDPS	XMM,XMM/M128	SSE	ADDPS XMM, XMM/M128	Add Packed Single-Precision Floating-Point Values	ADDPS.html
ADDSS	XMM,XMM/M32	SSE	ADDSS XMM, XMM/m32	Add Scalar Single-Precision Floating-Point Values	ADDSS.html
ANDNPS	XMM,XMM/M128	SSE	ANDNPS XMM, XMM/M128	Bitwise Logical AND NOT of Packed Single-Precision Floating-Point Values	ANDNPS.html
ANDPS	XMM,XMM/M128	SSE	ANDPS XMM, XMM/M128	Bitwise Logical AND of Packed Single-Precision Floating-Point Values	ANDPS.html
CMPEQPS	XMM,XMM/M128	SSE	CMPEQPS XMM, XMM/M128	TODO: SSE	
CMPEQSS	XMM,XMM/M32	SSE	CMPEQSS XMM, XMM/m32	TODO: SSE	
CMPLEPS	XMM,XMM/M128	SSE	CMPLEPS XMM, XMM/M128	TODO: SSE	
CMPLESS	XMM,XMM/M32	SSE	CMPLESS XMM, XMM/m32	TODO: SSE	
CMPLTPS	XMM,XMM/M128	SSE	CMPLTPS XMM, XMM/M128	TODO: SSE	
CMPLTSS	XMM,XMM/M32	SSE	CMPLTSS XMM, XMM/m32	TODO: SSE	
CMPNEQPS	XMM,XMM/M128	SSE	CMPNEQPS XMM, XMM/M128	TODO: SSE	
CMPNEQSS	XMM,XMM/M32	SSE	CMPNEQSS XMM, XMM/m32	TODO: SSE	
CMPNLEPS	XMM,XMM/M128	SSE	CMPNLEPS XMM, XMM/M128	TODO: SSE	
CMPNLESS	XMM,XMM/M32	SSE	CMPNLESS XMM, XMM/m32	TODO: SSE	
CMPNLTPS	XMM,XMM/M128	SSE	CMPNLTPS XMM, XMM/M128	TODO: SSE	
CMPNLTSS	XMM,XMM/M32	SSE	CMPNLTSS XMM, XMM/m32	TODO: SSE	
CMPORDPS	XMM,XMM/M128	SSE	CMPORDPS XMM, XMM/M128	TODO: SSE	
CMPORDSS	XMM,XMM/M32	SSE	CMPORDSS XMM, XMM/m32	TODO: SSE	
CMPUNORDPS	XMM,XMM/M128	SSE	CMPUNORDPS XMM, XMM/M128	TODO: SSE	
CMPUNORDSS	XMM,XMM/M32	SSE	CMPUNORDSS XMM, XMM/m32	TODO: SSE	
CMPPS	XMM,MEM,IMM	SSE	CMPPS XMM, MEM, IMM	Compare Packed Single-Precision Floating-Point Values	CMPPS.html
CMPPS	XMM,XMM,IMM	SSE	CMPPS XMM, XMM, IMM	Compare Packed Single-Precision Floating-Point Values	CMPPS.html
CMPSS	XMM,MEM,IMM	SSE	CMPSS XMM, MEM, IMM	Compare Scalar Single-Precision Floating-Point Values	CMPSS.html
CMPSS	XMM,XMM,IMM	SSE	CMPSS XMM, XMM, IMM	Compare Scalar Single-Precision Floating-Point Values	CMPSS.html
COMISS	XMM,XMM/M32	SSE	COMISS XMM, XMM/m32	Compare Scalar Ordered Single-Precision Floating-Point Values and Set EFLAGS	COMISS.html
CVTPI2PS	XMM,MM/M64	SSE,MM	CVTPI2PS XMM, MM/M64	Convert Packed Dword Integers to Packed Single-Precision FP Values	CVTPI2PS.html
CVTPS2PI	MM,XMM/M64	SSE,MM	CVTPS2PI MM, XMM/m64	Convert Packed Single-Precision FP Values to Packed Dword Integers	CVTPS2PI.html
CVTSI2SS	XMM,MEM	SSE,SD	CVTSI2SS XMM, MEM	Convert Dword Integer to Scalar Single-Precision FP Value	CVTSI2SS.html
CVTSI2SS	XMM,R/M32	SSE,SD	CVTSI2SS XMM, R/M32	Convert Dword Integer to Scalar Single-Precision FP Value	CVTSI2SS.html
CVTSI2SS	XMM,R/M64	X64,SSE	CVTSI2SS XMM, r/m64	Convert Dword Integer to Scalar Single-Precision FP Value	CVTSI2SS.html
CVTSS2SI	R32,XMM	SSE,SD	CVTSS2SI R32, XMM	Convert Scalar Single-Precision FP Value to Dword Integer	CVTSS2SI.html
CVTSS2SI	R32,MEM	SSE,SD	CVTSS2SI R32, MEM	Convert Scalar Single-Precision FP Value to Dword Integer	CVTSS2SI.html
CVTSS2SI	R64,XMM	X64,SSE,SD	CVTSS2SI r64, XMM	Convert Scalar Single-Precision FP Value to Dword Integer	CVTSS2SI.html
CVTSS2SI	R64,MEM	X64,SSE,SD	CVTSS2SI r64, MEM	Convert Scalar Single-Precision FP Value to Dword Integer	CVTSS2SI.html
CVTTPS2PI	MM,XMM/MEM	SSE,MM	CVTTPS2PI MM, XMM/M128	Convert with Truncation Packed Single-Precision FP Values to Packed Dword Integers	CVTTPS2PI.html
CVTTSS2SI	R32,XMM/MEM	SSE,SD	CVTTSS2SI R32, XMM/M128	Convert with Truncation Scalar Single-Precision FP Value to Dword Integer	CVTTSS2SI.html
CVTTSS2SI	R64,XMM/MEM	X64,SSE,SD	CVTTSS2SI r64, XMM/M128	Convert with Truncation Scalar Single-Precision FP Value to Dword Integer	CVTTSS2SI.html
DIVPS	XMM,XMM/M128	SSE	DIVPS XMM, XMM/M128	Divide Packed Single-Precision Floating-Point Values	DIVPS.html
DIVSS	XMM,XMM/M32	SSE	DIVSS XMM, XMM/m32	Divide Scalar Single-Precision Floating-Point Values	DIVSS.html
LDMXCSR	M32	SSE	LDMXCSR M32	Load MXCSR Register	LDMXCSR.html
MAXPS	XMM,XMM/M128	SSE	MAXPS XMM, XMM/M128	Return Maximum Packed Single-Precision Floating-Point Values	MAXPS.html
MAXSS	XMM,XMM/M32	SSE	MAXSS XMM, XMM/m32	Return Maximum Scalar Single-Precision Floating-Point Value	MAXSS.html
MINPS	XMM,XMM/M128	SSE	MINPS XMM, XMM/M128	Return Minimum Packed Single-Precision Floating-Point Values	MINPS.html
MINSS	XMM,XMM/M32	SSE	MINSS XMM, XMM/m32	Return Minimum Scalar Single-Precision Floating-Point Value	MINSS.html
MOVAPS	XMM,XMM/M128	SSE	MOVAPS XMM, XMM/M128	Move Aligned Packed Single-Precision Floating-Point Values	MOVAPS.html
MOVAPS	XMM/M128,XMM	SSE	MOVAPS XMM/M128, XMM	Move Aligned Packed Single-Precision Floating-Point Values	MOVAPS.html
MOVHPS	XMM,M64	SSE	MOVHPS XMM, M64	Move High Packed Single-Precision Floating-Point Values	MOVHPS.html
MOVHPS	M64,XMM	SSE	MOVHPS M64, XMM	Move High Packed Single-Precision Floating-Point Values	MOVHPS.html
MOVLHPS	XMM,XMM	SSE	MOVLHPS XMM, XMM	Move Packed Single-Precision Floating-Point Values Low to High	MOVLHPS.html
MOVLPS	XMM,M64	SSE	MOVLPS XMM, M64	Move Low Packed Single-Precision Floating-Point Values	MOVLPS.html
MOVLPS	M64,XMM	SSE	MOVLPS M64, XMM	Move Low Packed Single-Precision Floating-Point Values	MOVLPS.html
MOVHLPS	XMM,XMM	SSE	MOVHLPS XMM, XMM	Move Packed Single-Precision Floating-Point Values High to Low	MOVHLPS.html
MOVMSKPS	R32,XMM	SSE	MOVMSKPS R32, XMM	Extract Packed Single-Precision Floating-Point Sign Mask	MOVMSKPS.html
MOVMSKPS	R64,XMM	X64,SSE	MOVMSKPS r64, XMM	Extract Packed Single-Precision Floating-Point Sign Mask	MOVMSKPS.html
MOVNTPS	M128,XMM	SSE	MOVNTPS M128, XMM	Store Packed Single-Precision Floating-Point Values Using Non-Temporal Hint	MOVNTPS.html
MOVSS	XMM,XMM/M32	SSE	MOVSS XMM, XMM/m32	Move Scalar Single-Precision Floating-Point Values	MOVSS.html
MOVSS	M32,XMM	SSE	MOVSS M32, XMM	Move Scalar Single-Precision Floating-Point Values	MOVSS.html
MOVSS	XMM,XMM	SSE	MOVSS XMM, XMM	Move Scalar Single-Precision Floating-Point Values	MOVSS.html
MOVUPS	XMM,XMM/M128	SSE	MOVUPS XMM, XMM/M128	Move Unaligned Packed Single-Precision Floating-Point Values	MOVUPS.html
MOVUPS	XMM/M128,XMM	SSE	MOVUPS XMM/M128, XMM	Move Unaligned Packed Single-Precision Floating-Point Values	MOVUPS.html
MULPS	XMM,XMM/M128	SSE	MULPS XMM, XMM/M128	Multiply Packed Single-Precision Floating-Point Values	MULPS.html
MULSS	XMM,XMM/M32	SSE	MULSS XMM, XMM/m32	Multiply Scalar Single-Precision Floating-Point Values	MULSS.html
ORPS	XMM,XMM/M128	SSE	ORPS XMM, XMM/M128	Bitwise Logical OR of Single-Precision Floating-Point Values	ORPS.html
RCPPS	XMM,XMM/M128	SSE	RCPPS XMM, XMM/M128	Compute Reciprocals of Packed Single-Precision Floating-Point Values	RCPPS.html
RCPSS	XMM,XMM/M32	SSE	RCPSS XMM, XMM/m32	Compute Reciprocal of Scalar Single-Precision Floating-Point Values	RCPSS.html
RSQRTPS	XMM,XMM/M128	SSE	RSQRTPS XMM, XMM/M128	Compute Reciprocals of Square Roots of Packed Single-Precision Floating-Point Values	RSQRTPS.html
RSQRTSS	XMM,XMM/M32	SSE	RSQRTSS XMM, XMM/m32	Compute Reciprocal of Square Root of Scalar Single-Precision Floating-Point Value	RSQRTSS.html
SHUFPS	XMM,XMM/M128,IMM8	SSE	SHUFPS XMM, XMM/M128, IMM8	Shuffle Packed Single-Precision Floating-Point Values	SHUFPS.html
SQRTPS	XMM,XMM/M128	SSE	SQRTPS XMM, XMM/M128	Compute Square Roots of Packed Single-Precision Floating-Point Values	SQRTPS.html
SQRTSS	XMM,XMM/M32	SSE	SQRTSS XMM, XMM/m32	Compute Square Root of Scalar Single-Precision Floating-Point Value	SQRTSS.html
STMXCSR	M32	SSE	STMXCSR M32	Store MXCSR Register State	STMXCSR.html
SUBPS	XMM,XMM/M128	SSE	SUBPS XMM, XMM/M128	Subtract Packed Single-Precision Floating-Point Values	SUBPS.html
SUBSS	XMM,XMM/M32	SSE	SUBSS XMM, XMM/m32	Subtract Scalar Single-Precision Floating-Point Values	SUBSS.html
UCOMISS	XMM,XMM/M32	SSE	UCOMISS XMM, XMM/m32	Unordered Compare Scalar Single-Precision Floating-Point Values and Set EFLAGS	UCOMISS.html
UNPCKHPS	XMM,XMM/M128	SSE	UNPCKHPS XMM, XMM/M128	Unpack and Interleave High Packed Single-Precision Floating-Point Values	UNPCKHPS.html
UNPCKLPS	XMM,XMM/M128	SSE	UNPCKLPS XMM, XMM/M128	Unpack and Interleave Low Packed Single-Precision Floating-Point Values	UNPCKLPS.html
XORPS	XMM,XMM/M128	SSE	XORPS XMM, XMM/M128	Bitwise Logical XOR for Single-Precision Floating-Point Values	XORPS.html
FXRSTOR	MEM	P6,SSE	FXRSTOR MEM	Restore x87 FPU, MM, XMM, and MXCSR State	FXRSTOR.html
FXRSTOR64	MEM	X64,SSE	FXRSTOR64 MEM	TODO: X64,SSE	
FXSAVE	MEM	P6,SSE	FXSAVE MEM	Save x87 FPU, MM Technology, and SSE State	FXSAVE.html
FXSAVE64	MEM	X64,SSE	FXSAVE64 MEM	TODO: X64,SSE	
XGETBV		NEHALEM	XGETBV 	Get Value of Extended Control Register	XGETBV.html
XSETBV		NEHALEM	XSETBV 	Set Extended Control Register	XSETBV.html
XSAVE	MEM	NEHALEM	XSAVE MEM	Save Processor Extended States	XSAVE.html
XSAVE64	MEM	LONG,NEHALEM	XSAVE64 MEM	TODO: LONG,NEHALEM	
XSAVEC	MEM	FUTURE	XSAVEC MEM	Save Processor Extended States with Compaction	XSAVEC.html
XSAVEC64	MEM	LONG,FUTURE	XSAVEC64 MEM	TODO: LONG,FUTURE	
XSAVEOPT	MEM	FUTURE	XSAVEOPT MEM	Save Processor Extended States Optimized	XSAVEOPT.html
XSAVEOPT64	MEM	LONG,FUTURE	XSAVEOPT64 MEM	TODO: LONG,FUTURE	
XSAVES	MEM	FUTURE	XSAVES MEM	Save Processor Extended States Supervisor	XSAVES.html
XSAVES64	MEM	LONG,FUTURE	XSAVES64 MEM	TODO: LONG,FUTURE	
XRSTOR	MEM	NEHALEM	XRSTOR MEM	Restore Processor Extended States	XRSTOR.html
XRSTOR64	MEM	LONG,NEHALEM	XRSTOR64 MEM	TODO: LONG,NEHALEM	
XRSTORS	MEM	FUTURE	XRSTORS MEM	Restore Processor Extended States Supervisor	XRSTORS.html
XRSTORS64	MEM	LONG,FUTURE	XRSTORS64 MEM	TODO: LONG,FUTURE	
PREFETCHNTA	M8	SSE	PREFETCHNTA M8	Move data from m8 closer to the processor using NTA hint	PREFETCHh.html
PREFETCHT0	M8	SSE	PREFETCHT0 M8	Move data from m8 closer to the processor using T0 hint	PREFETCHh.html
PREFETCHT1	M8	SSE	PREFETCHT1 M8	Move data from m8 closer to the processor using T1 hint	PREFETCHh.html
PREFETCHT2	M8	SSE	PREFETCHT2 M8	Move data from m8 closer to the processor using T2 hint	PREFETCHh.html
MASKMOVQ	MM,MM	MM	MASKMOVQ MM, MM	Store Selected Bytes of Quadword	MASKMOVQ.html
MOVNTQ	MEM,MM	MM	MOVNTQ MEM, MM	Store of Quadword Using Non-Temporal Hint	MOVNTQ.html
PAVGB	MM,MM/MEM	MM	PAVGB MM, MM/MEM	Average Packed Integers	PAVGB:PAVGW.html
PAVGB	XMM,XMM/MEM	SSE2	PAVGB XMM, XMM/M128	Average Packed Integers	PAVGB:PAVGW.html
PAVGW	MM,MM/MEM	MM	PAVGW MM, MM/MEM	Average Packed Integers	PAVGB:PAVGW.html
PAVGW	XMM,XMM/MEM	SSE2	PAVGW XMM, XMM/M128	Average Packed Integers	PAVGB:PAVGW.html
PEXTRW	R32,MM,IMM	MM	PEXTRW R32, MM, IMM	Extract Word	PEXTRW.html
PEXTRW	R32,XMM,IMM	SSE2	PEXTRW R32, XMM, IMM	Extract Word	PEXTRW.html
PEXTRW	R32,XMM,IMM	SSE41	PEXTRW R32, XMM, IMM	Extract Word	PEXTRW.html
PEXTRW	M16,XMM,IMM	SSE41	PEXTRW M16, XMM, IMM	Extract Word	PEXTRW.html
PEXTRW	R64,XMM,IMM	SSE41,X64	PEXTRW r64, XMM, IMM	Extract Word	PEXTRW.html
PINSRW	MM,MEM,IMM	MM	PINSRW MM, MEM, IMM	Insert Word	PINSRW.html
PINSRW	MM,R/M16,IMM	MM	PINSRW MM, r/m16, IMM	Insert Word	PINSRW.html
PINSRW	MM,R32,IMM	MM	PINSRW MM, R32, IMM	Insert Word	PINSRW.html
PINSRW	XMM,R16,IMM	SSE2	PINSRW XMM, R16, IMM	Insert Word	PINSRW.html
PINSRW	XMM,R32,IMM	SSE2	PINSRW XMM, R32, IMM	Insert Word	PINSRW.html
PINSRW	XMM,MEM,IMM	SSE2	PINSRW XMM, MEM, IMM	Insert Word	PINSRW.html
PINSRW	XMM,M16,IMM	SSE2	PINSRW XMM, M16, IMM	Insert Word	PINSRW.html
PMAXSW	MM,MM/MEM	MM	PMAXSW MM, MM/MEM	Maximum of Packed Signed Word Integers	PMAXSW.html
PMAXSW	XMM,XMM/MEM	SSE2	PMAXSW XMM, XMM/M128	Maximum of Packed Signed Word Integers	PMAXSW.html
PMAXUB	MM,MM/MEM	MM	PMAXUB MM, MM/MEM	Maximum of Packed Unsigned Byte Integers	PMAXUB.html
PMAXUB	XMM,XMM/MEM	SSE2	PMAXUB XMM, XMM/M128	Maximum of Packed Unsigned Byte Integers	PMAXUB.html
PMINSW	MM,MM/MEM	MM	PMINSW MM, MM/MEM	Minimum of Packed Signed Word Integers	PMINSW.html
PMINSW	XMM,XMM/MEM	SSE2	PMINSW XMM, XMM/M128	Minimum of Packed Signed Word Integers	PMINSW.html
PMINUB	MM,MM/MEM	MM	PMINUB MM, MM/MEM	Minimum of Packed Unsigned Byte Integers	PMINUB.html
PMINUB	XMM,XMM/MEM	SSE2	PMINUB XMM, XMM/M128	Minimum of Packed Unsigned Byte Integers	PMINUB.html
PMOVMSKB	R32,MM	MM	PMOVMSKB R32, MM	Move Byte Mask	PMOVMSKB.html
PMOVMSKB	R32,XMM	SSE2	PMOVMSKB R32, XMM	Move Byte Mask	PMOVMSKB.html
PMULHUW	MM,MM/MEM	MM	PMULHUW MM, MM/MEM	Multiply Packed Unsigned Integers and Store High Result	PMULHUW.html
PMULHUW	XMM,XMM/MEM	SSE2	PMULHUW XMM, XMM/M128	Multiply Packed Unsigned Integers and Store High Result	PMULHUW.html
PSADBW	MM,MM/MEM	MM	PSADBW MM, MM/MEM	Compute Sum of Absolute Differences	PSADBW.html
PSADBW	XMM,XMM/MEM	SSE2	PSADBW XMM, XMM/M128	Compute Sum of Absolute Differences	PSADBW.html
PSHUFW	MM,MM/MEM,IMM	MM	PSHUFW MM, MM/MEM, IMM	Shuffle Packed Words	PSHUFW.html
PF2IW	MM,MM/MEM	PENT,3DNOW	PF2IW MM, MM/MEM	TODO: PENT,3DNOW	
PFNACC	MM,MM/MEM	PENT,3DNOW	PFNACC MM, MM/MEM	TODO: PENT,3DNOW	
PFPNACC	MM,MM/MEM	PENT,3DNOW	PFPNACC MM, MM/MEM	TODO: PENT,3DNOW	
PI2FW	MM,MM/MEM	PENT,3DNOW	PI2FW MM, MM/MEM	TODO: PENT,3DNOW	
PSWAPD	MM,MM/MEM	PENT,3DNOW	PSWAPD MM, MM/MEM	TODO: PENT,3DNOW	
MASKMOVDQU	XMM,XMM	SSE2	MASKMOVDQU XMM, XMM	Store Selected Bytes of Double Quadword	MASKMOVDQU.html
CLFLUSH	MEM	SSE2	CLFLUSH MEM	Flush Cache Line	CLFLUSH.html
MOVNTDQ	MEM,XMM	SSE2	MOVNTDQ MEM, XMM	Store Double Quadword Using Non-Temporal Hint	MOVNTDQ.html
MOVNTI	MEM,R32	SD	MOVNTI MEM, R32	Store Doubleword Using Non-Temporal Hint	MOVNTI.html
MOVNTI	MEM,R64	X64	MOVNTI MEM, r64	Store Doubleword Using Non-Temporal Hint	MOVNTI.html
MOVNTPD	MEM,XMM	SSE2	MOVNTPD MEM, XMM	Store Packed Double-Precision Floating-Point Values Using Non-Temporal Hint	MOVNTPD.html
MOVDQA	XMM,XMM	SSE2	MOVDQA XMM, XMM	Move Aligned Double Quadword	MOVDQA.html
MOVDQA	MEM,XMM	SSE2	MOVDQA MEM, XMM	Move Aligned Double Quadword	MOVDQA.html
MOVDQA	XMM,MEM	SSE2	MOVDQA XMM, MEM	Move Aligned Double Quadword	MOVDQA.html
MOVDQA	XMM,XMM	SSE2	MOVDQA XMM, XMM	Move Aligned Double Quadword	MOVDQA.html
MOVDQU	XMM,XMM	SSE2	MOVDQU XMM, XMM	Move Unaligned Double Quadword	MOVDQU.html
MOVDQU	MEM,XMM	SSE2	MOVDQU MEM, XMM	Move Unaligned Double Quadword	MOVDQU.html
MOVDQU	XMM,MEM	SSE2	MOVDQU XMM, MEM	Move Unaligned Double Quadword	MOVDQU.html
MOVDQU	XMM,XMM	SSE2	MOVDQU XMM, XMM	Move Unaligned Double Quadword	MOVDQU.html
MOVDQ2Q	MM,XMM	SSE2	MOVDQ2Q MM, XMM	Move Quadword from XMM to MM Technology Register	MOVDQ2Q.html
MOVQ2DQ	XMM,MM	SSE2	MOVQ2DQ XMM, MM	Move Quadword from MM Technology to XMM Register	MOVQ2DQ.html
PADDQ	MM,MM/MEM	MM	PADDQ MM, MM/MEM	Add Packed Quadword Integers	PADDQ.html
PADDQ	XMM,XMM/MEM	SSE2	PADDQ XMM, XMM/M128	Add Packed Quadword Integers	PADDQ.html
