;Intel Cannon Lake
;Instruction timings and µop breakdown, generated from uops.info instructions.xml (2026-03-29).
;Columns: Instruction<TAB>operands<TAB>µOps-fused<TAB>µOps-unfused<TAB>ports<TAB>latency<TAB>throughput<TAB>remark
PREFETCHW	M512	1	1	1*p23		0.50	PREFETCH_NOP
VFMSUBADD231PD	ZMM, K, ZMM, ZMM	1	1	1*p0	4	1.00	AVX512F_512
VFMSUBADD231PD	ZMM, ZMM, M64_1to8	1	2	1*p0+1*p23	4	1.00	AVX512F_512
VFMSUBADD231PD	XMM, XMM, M64_1to2	1	2	1*p01+1*p23	4	0.53	AVX512F_128
VFMSUBADD231PD	YMM, YMM, M256	1	2	1*p01+1*p23	4	0.53	AVX512F_256
VFMSUBADD231PD	YMM, YMM, YMM	1	1	1*p01	4	0.50	AVX512F_256
VFMSUBADD231PD	XMM, K, XMM, M64_1to2	1	2	1*p01+1*p23	4	0.53	AVX512F_128
VFMSUBADD231PD	YMM, K, YMM, M256	1	2	1*p01+1*p23	4	0.53	AVX512F_256
VFMSUBADD231PD	YMM, K, YMM, YMM	1	1	1*p01	4	0.50	AVX512F_256
VFMSUBADD231PD	ZMM, K, ZMM, M64_1to8	1	2	1*p0+1*p23	4	1.00	AVX512F_512
VFMSUBADD231PS	XMM, K, XMM, M128	1	2	1*p01+1*p23	4	0.54	AVX512F_128
VFMSUBADD231PS	XMM, K, XMM, XMM	1	1	1*p01	4	0.50	AVX512F_128
VFMSUBADD231PS	YMM, K, YMM, M32_1to8	1	2	1*p01+1*p23	4	0.54	AVX512F_256
VFMSUBADD231PS	ZMM, K, ZMM, M32_1to16	1	2	1*p0+1*p23	4	1.00	AVX512F_512
VFMSUBADD231PS	ZMM, K, ZMM, ZMM	1	1	1*p0	4	1.00	AVX512F_512
VFMSUBADD231PS	ZMM, ZMM, M512	1	2	1*p0+1*p23	4	1.00	AVX512F_512
VFMSUBADD231PS	XMM, XMM, M32_1to4	1	2	1*p01+1*p23	4	0.54	AVX512F_128
VFMSUBADD231PS	YMM, YMM, M256	1	2	1*p01+1*p23	4	0.54	AVX512F_256
VFMSUBADD231PS	YMM, YMM, YMM	1	1	1*p01	4	0.50	AVX512F_256
VFMSUBADD231PS	XMM, K, XMM, M32_1to4	1	2	1*p01+1*p23	4	0.53	AVX512F_128
VFMSUBADD231PS	YMM, K, YMM, M256	1	2	1*p01+1*p23	4	0.53	AVX512F_256
VFMSUBADD231PS	YMM, K, YMM, YMM	1	1	1*p01	4	0.50	AVX512F_256
VFMSUBADD231PS	ZMM, K, ZMM, M512	1	2	1*p0+1*p23	4	1.00	AVX512F_512
VFNMADD132PD	XMM, K, XMM, M128	1	2	1*p01+1*p23	4	0.53	AVX512F_128
VFNMADD132PD	XMM, K, XMM, XMM	1	1	1*p01	4	0.50	AVX512F_128
VFNMADD132PD	YMM, K, YMM, M64_1to4	1	2	1*p01+1*p23	4	0.53	AVX512F_256
VFNMADD132PD	ZMM, K, ZMM, M512	1	2	1*p0+1*p23	4	1.00	AVX512F_512
VFNMADD132PD	ZMM, K, ZMM, ZMM	1	1	1*p0	4	1.00	AVX512F_512
VFNMADD132PD	ZMM, ZMM, M64_1to8	1	2	1*p0+1*p23	4	1.00	AVX512F_512
VFNMADD132PD	XMM, XMM, M64_1to2	1	2	1*p01+1*p23	4	0.54	AVX512F_128
VFNMADD132PD	YMM, YMM, M256	1	2	1*p01+1*p23	4	0.53	AVX512F_256
VFNMADD132PD	YMM, YMM, YMM	1	1	1*p01	4	0.50	AVX512F_256
VFNMADD132PD	XMM, K, XMM, M64_1to2	1	2	1*p01+1*p23	4	0.53	AVX512F_128
VFNMADD132PD	YMM, K, YMM, M256	1	2	1*p01+1*p23	4	0.54	AVX512F_256
VFNMADD132PD	YMM, K, YMM, YMM	1	1	1*p01	4	0.50	AVX512F_256
VFNMADD132PD	ZMM, K, ZMM, M64_1to8	1	2	1*p0+1*p23	4	1.00	AVX512F_512
VFNMADD132PS	XMM, K, XMM, M128	1	2	1*p01+1*p23	4	0.53	AVX512F_128
VFNMADD132PS	XMM, K, XMM, XMM	1	1	1*p01	4	0.50	AVX512F_128
VFNMADD132PS	YMM, K, YMM, M32_1to8	1	2	1*p01+1*p23	4	0.53	AVX512F_256
VFNMADD132PS	ZMM, K, ZMM, M32_1to16	1	2	1*p0+1*p23	4	1.00	AVX512F_512
VFNMADD132PS	ZMM, K, ZMM, ZMM	1	1	1*p0	4	1.00	AVX512F_512
VFNMADD132PS	ZMM, ZMM, M512	1	2	1*p0+1*p23	4	1.00	AVX512F_512
VFNMADD132PS	XMM, XMM, M32_1to4	1	2	1*p01+1*p23	4	0.53	AVX512F_128
VFNMADD132PS	YMM, YMM, M256	1	2	1*p01+1*p23	4	0.54	AVX512F_256
VFNMADD132PS	YMM, YMM, YMM	1	1	1*p01	4	0.50	AVX512F_256
VFNMADD132PS	XMM, K, XMM, M32_1to4	1	2	1*p01+1*p23	4	0.53	AVX512F_128
VFNMADD132PS	YMM, K, YMM, M256	1	2	1*p01+1*p23	4	0.54	AVX512F_256
VFNMADD132PS	YMM, K, YMM, YMM	1	1	1*p01	4	0.50	AVX512F_256
VFNMADD132PS	ZMM, K, ZMM, M512	1	2	1*p0+1*p23	4	1.00	AVX512F_512
VFNMADD132SD	XMM, K, XMM, M64	1	2	1*p01+1*p23	4	0.54	AVX512F_SCALAR
VFNMADD132SD	XMM, K, XMM, XMM	1	1	1*p01	4	0.50	AVX512F_SCALAR
VFNMADD132SD	XMM, XMM, M64	1	2	1*p01+1*p23	4	0.53	AVX512F_SCALAR
VFNMADD132SD	XMM, XMM, XMM	1	1	1*p01	4	0.50	AVX512F_SCALAR
VFNMADD132SS	XMM, K, XMM, M32	1	2	1*p01+1*p23	4	0.53	AVX512F_SCALAR
VFNMADD132SS	XMM, K, XMM, XMM	1	1	1*p01	4	0.50	AVX512F_SCALAR
VFNMADD132SS	XMM, XMM, M32	1	2	1*p01+1*p23	4	0.53	AVX512F_SCALAR
VFNMADD132SS	XMM, XMM, XMM	1	1	1*p01	4	0.50	AVX512F_SCALAR
VFNMADD213PD	XMM, K, XMM, M128	1	2	1*p01+1*p23	4	0.53	AVX512F_128
VFNMADD213PD	XMM, K, XMM, XMM	1	1	1*p01	4	0.50	AVX512F_128
VFNMADD213PD	YMM, K, YMM, M64_1to4	1	2	1*p01+1*p23	4	0.53	AVX512F_256
VFNMADD213PD	ZMM, K, ZMM, M512	1	2	1*p0+1*p23	4	1.00	AVX512F_512
VFNMADD213PD	ZMM, K, ZMM, ZMM	1	1	1*p0	4	1.00	AVX512F_512
VFNMADD213PD	ZMM, ZMM, M64_1to8	1	2	1*p0+1*p23	4	1.00	AVX512F_512
VFNMADD213PD	XMM, XMM, M64_1to2	1	2	1*p01+1*p23	4	0.53	AVX512F_128
VFNMADD213PD	YMM, YMM, M256	1	2	1*p01+1*p23	4	0.53	AVX512F_256
VFNMADD213PD	YMM, YMM, YMM	1	1	1*p01	4	0.50	AVX512F_256
VFNMADD213PD	XMM, K, XMM, M64_1to2	1	2	1*p01+1*p23	4	0.54	AVX512F_128
VFNMADD213PD	YMM, K, YMM, M256	1	2	1*p01+1*p23	4	0.53	AVX512F_256
VFNMADD213PD	YMM, K, YMM, YMM	1	1	1*p01	4	0.50	AVX512F_256
VFNMADD213PD	ZMM, K, ZMM, M64_1to8	1	2	1*p0+1*p23	4	1.00	AVX512F_512
VFNMADD213PS	XMM, K, XMM, M128	1	2	1*p01+1*p23	4	0.54	AVX512F_128
VFNMADD213PS	XMM, K, XMM, XMM	1	1	1*p01	4	0.50	AVX512F_128
VFNMADD213PS	YMM, K, YMM, M32_1to8	1	2	1*p01+1*p23	4	0.53	AVX512F_256
VFNMADD213PS	ZMM, K, ZMM, M32_1to16	1	2	1*p0+1*p23	4	1.00	AVX512F_512
VFNMADD213PS	ZMM, K, ZMM, ZMM	1	1	1*p0	4	1.00	AVX512F_512
VFNMADD213PS	ZMM, ZMM, M512	1	2	1*p0+1*p23	4	1.00	AVX512F_512
VFNMADD213PS	XMM, XMM, M32_1to4	1	2	1*p01+1*p23	4	0.53	AVX512F_128
VFNMADD213PS	YMM, YMM, M256	1	2	1*p01+1*p23	4	0.53	AVX512F_256
VFNMADD213PS	YMM, YMM, YMM	1	1	1*p01	4	0.50	AVX512F_256
VFNMADD213PS	XMM, K, XMM, M32_1to4	1	2	1*p01+1*p23	4	0.53	AVX512F_128
VFNMADD213PS	YMM, K, YMM, M256	1	2	1*p01+1*p23	4	0.53	AVX512F_256
VFNMADD213PS	YMM, K, YMM, YMM	1	1	1*p01	4	0.50	AVX512F_256
VFNMADD213PS	ZMM, K, ZMM, M512	1	2	1*p0+1*p23	4	1.00	AVX512F_512
VFNMADD213SD	XMM, K, XMM, M64	1	2	1*p01+1*p23	4	0.53	AVX512F_SCALAR
VFNMADD213SD	XMM, K, XMM, XMM	1	1	1*p01	4	0.50	AVX512F_SCALAR
VFNMADD213SD	XMM, XMM, M64	1	2	1*p01+1*p23	4	0.53	AVX512F_SCALAR
VFNMADD213SD	XMM, XMM, XMM	1	1	1*p01	4	0.50	AVX512F_SCALAR
VFNMADD213SS	XMM, K, XMM, M32	1	2	1*p01+1*p23	4	0.53	AVX512F_SCALAR
VFNMADD213SS	XMM, K, XMM, XMM	1	1	1*p01	4	0.50	AVX512F_SCALAR
VFNMADD213SS	XMM, XMM, M32	1	2	1*p01+1*p23	4	0.53	AVX512F_SCALAR
VFNMADD213SS	XMM, XMM, XMM	1	1	1*p01	4	0.50	AVX512F_SCALAR
VFNMADD231PD	XMM, K, XMM, M128	1	2	1*p01+1*p23	4	0.53	AVX512F_128
VFNMADD231PD	XMM, K, XMM, XMM	1	1	1*p01	4	0.50	AVX512F_128
VFNMADD231PD	YMM, K, YMM, M64_1to4	1	2	1*p01+1*p23	4	0.54	AVX512F_256
VFNMADD231PD	ZMM, K, ZMM, M512	1	2	1*p0+1*p23	4	1.00	AVX512F_512
VFNMADD231PD	ZMM, K, ZMM, ZMM	1	1	1*p0	4	1.00	AVX512F_512
VFNMADD231PD	ZMM, ZMM, M64_1to8	1	2	1*p0+1*p23	4	1.00	AVX512F_512
VFNMADD231PD	XMM, XMM, M64_1to2	1	2	1*p01+1*p23	4	0.54	AVX512F_128
VFNMADD231PD	YMM, YMM, M256	1	2	1*p01+1*p23	4	0.53	AVX512F_256
VFNMADD231PD	YMM, YMM, YMM	1	1	1*p01	4	0.50	AVX512F_256
VFNMADD231PD	XMM, K, XMM, M64_1to2	1	2	1*p01+1*p23	4	0.53	AVX512F_128
VFNMADD231PD	YMM, K, YMM, M256	1	2	1*p01+1*p23	4	0.54	AVX512F_256
VFNMADD231PD	YMM, K, YMM, YMM	1	1	1*p01	4	0.50	AVX512F_256
VFNMADD231PD	ZMM, K, ZMM, M64_1to8	1	2	1*p0+1*p23	4	1.00	AVX512F_512
VFNMADD231PS	XMM, K, XMM, M128	1	2	1*p01+1*p23	4	0.53	AVX512F_128
VFNMADD231PS	XMM, K, XMM, XMM	1	1	1*p01	4	0.50	AVX512F_128
VFNMADD231PS	YMM, K, YMM, M32_1to8	1	2	1*p01+1*p23	4	0.53	AVX512F_256
VFNMADD231PS	ZMM, K, ZMM, M32_1to16	1	2	1*p0+1*p23	4	1.00	AVX512F_512
VFNMADD231PS	ZMM, K, ZMM, ZMM	1	1	1*p0	4	1.00	AVX512F_512
VFNMADD231PS	ZMM, ZMM, M512	1	2	1*p0+1*p23	4	1.00	AVX512F_512
VFNMADD231PS	XMM, XMM, M32_1to4	1	2	1*p01+1*p23	4	0.53	AVX512F_128
VFNMADD231PS	YMM, YMM, M256	1	2	1*p01+1*p23	4	0.54	AVX512F_256
VFNMADD231PS	YMM, YMM, YMM	1	1	1*p01	4	0.50	AVX512F_256
VFNMADD231PS	XMM, K, XMM, M32_1to4	1	2	1*p01+1*p23	4	0.53	AVX512F_128
VFNMADD231PS	YMM, K, YMM, M256	1	2	1*p01+1*p23	4	0.53	AVX512F_256
VFNMADD231PS	YMM, K, YMM, YMM	1	1	1*p01	4	0.50	AVX512F_256
VFNMADD231PS	ZMM, K, ZMM, M512	1	2	1*p0+1*p23	4	1.00	AVX512F_512
VFNMADD231SD	XMM, K, XMM, M64	1	2	1*p01+1*p23	4	0.53	AVX512F_SCALAR
VFNMADD231SD	XMM, K, XMM, XMM	1	1	1*p01	4	0.50	AVX512F_SCALAR
VFNMADD231SD	XMM, XMM, M64	1	2	1*p01+1*p23	4	0.54	AVX512F_SCALAR
VFNMADD231SD	XMM, XMM, XMM	1	1	1*p01	4	0.50	AVX512F_SCALAR
VFNMADD231SS	XMM, K, XMM, M32	1	2	1*p01+1*p23	4	0.53	AVX512F_SCALAR
VFNMADD231SS	XMM, K, XMM, XMM	1	1	1*p01	4	0.50	AVX512F_SCALAR
VFNMADD231SS	XMM, XMM, M32	1	2	1*p01+1*p23	4	0.53	AVX512F_SCALAR
VFNMADD231SS	XMM, XMM, XMM	1	1	1*p01	4	0.50	AVX512F_SCALAR
VFNMSUB132PD	XMM, K, XMM, M128	1	2	1*p01+1*p23	4	0.53	AVX512F_128
VFNMSUB132PD	XMM, K, XMM, XMM	1	1	1*p01	4	0.50	AVX512F_128
VFNMSUB132PD	YMM, K, YMM, M64_1to4	1	2	1*p01+1*p23	4	0.53	AVX512F_256
VFNMSUB132PD	ZMM, K, ZMM, M512	1	2	1*p0+1*p23	4	1.00	AVX512F_512
VFNMSUB132PD	ZMM, K, ZMM, ZMM	1	1	1*p0	4	1.00	AVX512F_512
VFNMSUB132PD	ZMM, ZMM, M64_1to8	1	2	1*p0+1*p23	4	1.00	AVX512F_512
VFNMSUB132PD	XMM, XMM, M64_1to2	1	2	1*p01+1*p23	4	0.54	AVX512F_128
VFNMSUB132PD	YMM, YMM, M256	1	2	1*p01+1*p23	4	0.53	AVX512F_256
VFNMSUB132PD	YMM, YMM, YMM	1	1	1*p01	4	0.50	AVX512F_256
VFNMSUB132PD	XMM, K, XMM, M64_1to2	1	2	1*p01+1*p23	4	0.53	AVX512F_128
VFNMSUB132PD	YMM, K, YMM, M256	1	2	1*p01+1*p23	4	0.53	AVX512F_256
VFNMSUB132PD	YMM, K, YMM, YMM	1	1	1*p01	4	0.50	AVX512F_256
VFNMSUB132PD	ZMM, K, ZMM, M64_1to8	1	2	1*p0+1*p23	4	1.00	AVX512F_512
VFNMSUB132PS	XMM, K, XMM, M128	1	2	1*p01+1*p23	4	0.54	AVX512F_128
VFNMSUB132PS	XMM, K, XMM, XMM	1	1	1*p01	4	0.50	AVX512F_128
VFNMSUB132PS	YMM, K, YMM, M32_1to8	1	2	1*p01+1*p23	4	0.53	AVX512F_256
VFNMSUB132PS	ZMM, K, ZMM, M32_1to16	1	2	1*p0+1*p23	4	1.00	AVX512F_512
VFNMSUB132PS	ZMM, K, ZMM, ZMM	1	1	1*p0	4	1.00	AVX512F_512
VFNMSUB132PS	ZMM, ZMM, M512	1	2	1*p0+1*p23	4	1.00	AVX512F_512
VFNMSUB132PS	XMM, XMM, M32_1to4	1	2	1*p01+1*p23	4	0.53	AVX512F_128
VFNMSUB132PS	YMM, YMM, M256	1	2	1*p01+1*p23	4	0.53	AVX512F_256
VFNMSUB132PS	YMM, YMM, YMM	1	1	1*p01	4	0.50	AVX512F_256
VFNMSUB132PS	XMM, K, XMM, M32_1to4	1	2	1*p01+1*p23	4	0.53	AVX512F_128
VFNMSUB132PS	YMM, K, YMM, M256	1	2	1*p01+1*p23	4	0.53	AVX512F_256
VFNMSUB132PS	YMM, K, YMM, YMM	1	1	1*p01	4	0.50	AVX512F_256
VFNMSUB132PS	ZMM, K, ZMM, M512	1	2	1*p0+1*p23	4	1.00	AVX512F_512
VFNMSUB132SD	XMM, K, XMM, M64	1	2	1*p01+1*p23	4	0.53	AVX512F_SCALAR
VFNMSUB132SD	XMM, K, XMM, XMM	1	1	1*p01	4	0.50	AVX512F_SCALAR
VFNMSUB132SD	XMM, XMM, M64	1	2	1*p01+1*p23	4	0.53	AVX512F_SCALAR
VFNMSUB132SD	XMM, XMM, XMM	1	1	1*p01	4	0.50	AVX512F_SCALAR
VFNMSUB132SS	XMM, K, XMM, M32	1	2	1*p01+1*p23	4	0.54	AVX512F_SCALAR
VFNMSUB132SS	XMM, K, XMM, XMM	1	1	1*p01	4	0.50	AVX512F_SCALAR
VFNMSUB132SS	XMM, XMM, M32	1	2	1*p01+1*p23	4	0.53	AVX512F_SCALAR
VFNMSUB132SS	XMM, XMM, XMM	1	1	1*p01	4	0.50	AVX512F_SCALAR
VFNMSUB213PD	XMM, K, XMM, M128	1	2	1*p01+1*p23	4	0.53	AVX512F_128
VFNMSUB213PD	XMM, K, XMM, XMM	1	1	1*p01	4	0.50	AVX512F_128
VFNMSUB213PD	YMM, K, YMM, M64_1to4	1	2	1*p01+1*p23	4	0.53	AVX512F_256
VFNMSUB213PD	ZMM, K, ZMM, M512	1	2	1*p0+1*p23	4	1.00	AVX512F_512
VFNMSUB213PD	ZMM, K, ZMM, ZMM	1	1	1*p0	4	1.00	AVX512F_512
VFNMSUB213PD	ZMM, ZMM, M64_1to8	1	2	1*p0+1*p23	4	1.00	AVX512F_512
VFNMSUB213PD	XMM, XMM, M64_1to2	1	2	1*p01+1*p23	4	0.54	AVX512F_128
VFNMSUB213PD	YMM, YMM, M256	1	2	1*p01+1*p23	4	0.53	AVX512F_256
VFNMSUB213PD	YMM, YMM, YMM	1	1	1*p01	4	0.50	AVX512F_256
VFNMSUB213PD	XMM, K, XMM, M64_1to2	1	2	1*p01+1*p23	4	0.54	AVX512F_128
VFNMSUB213PD	YMM, K, YMM, M256	1	2	1*p01+1*p23	4	0.53	AVX512F_256
VFNMSUB213PD	YMM, K, YMM, YMM	1	1	1*p01	4	0.50	AVX512F_256
VFNMSUB213PD	ZMM, K, ZMM, M64_1to8	1	2	1*p0+1*p23	4	1.00	AVX512F_512
VFNMSUB213PS	XMM, K, XMM, M128	1	2	1*p01+1*p23	4	0.54	AVX512F_128
VFNMSUB213PS	XMM, K, XMM, XMM	1	1	1*p01	4	0.50	AVX512F_128
VFNMSUB213PS	YMM, K, YMM, M32_1to8	1	2	1*p01+1*p23	4	0.54	AVX512F_256
VFNMSUB213PS	ZMM, K, ZMM, M32_1to16	1	2	1*p0+1*p23	4	1.00	AVX512F_512
VFNMSUB213PS	ZMM, K, ZMM, ZMM	1	1	1*p0	4	1.00	AVX512F_512
VFNMSUB213PS	ZMM, ZMM, M512	1	2	1*p0+1*p23	4	1.00	AVX512F_512
VFNMSUB213PS	XMM, XMM, M32_1to4	1	2	1*p01+1*p23	4	0.53	AVX512F_128
VFNMSUB213PS	YMM, YMM, M256	1	2	1*p01+1*p23	4	0.53	AVX512F_256
VFNMSUB213PS	YMM, YMM, YMM	1	1	1*p01	4	0.50	AVX512F_256
VFNMSUB213PS	XMM, K, XMM, M32_1to4	1	2	1*p01+1*p23	4	0.54	AVX512F_128
VFNMSUB213PS	YMM, K, YMM, M256	1	2	1*p01+1*p23	4	0.53	AVX512F_256
VFNMSUB213PS	YMM, K, YMM, YMM	1	1	1*p01	4	0.50	AVX512F_256
VFNMSUB213PS	ZMM, K, ZMM, M512	1	2	1*p0+1*p23	4	1.00	AVX512F_512
VFNMSUB213SD	XMM, K, XMM, M64	1	2	1*p01+1*p23	4	0.54	AVX512F_SCALAR
VFNMSUB213SD	XMM, K, XMM, XMM	1	1	1*p01	4	0.50	AVX512F_SCALAR
VFNMSUB213SD	XMM, XMM, M64	1	2	1*p01+1*p23	4	0.54	AVX512F_SCALAR
VFNMSUB213SD	XMM, XMM, XMM	1	1	1*p01	4	0.50	AVX512F_SCALAR
VFNMSUB213SS	XMM, K, XMM, M32	1	2	1*p01+1*p23	4	0.53	AVX512F_SCALAR
VFNMSUB213SS	XMM, K, XMM, XMM	1	1	1*p01	4	0.50	AVX512F_SCALAR
VFNMSUB213SS	XMM, XMM, M32	1	2	1*p01+1*p23	4	0.53	AVX512F_SCALAR
VFNMSUB213SS	XMM, XMM, XMM	1	1	1*p01	4	0.50	AVX512F_SCALAR
VFNMSUB231PD	XMM, K, XMM, M128	1	2	1*p01+1*p23	4	0.54	AVX512F_128
VFNMSUB231PD	XMM, K, XMM, XMM	1	1	1*p01	4	0.50	AVX512F_128
VFNMSUB231PD	YMM, K, YMM, M64_1to4	1	2	1*p01+1*p23	4	0.54	AVX512F_256
VFNMSUB231PD	ZMM, K, ZMM, M512	1	2	1*p0+1*p23	4	1.00	AVX512F_512
VFNMSUB231PD	ZMM, K, ZMM, ZMM	1	1	1*p0	4	1.00	AVX512F_512
VFNMSUB231PD	ZMM, ZMM, M64_1to8	1	2	1*p0+1*p23	4	1.00	AVX512F_512
VFNMSUB231PD	XMM, XMM, M64_1to2	1	2	1*p01+1*p23	4	0.53	AVX512F_128
VFNMSUB231PD	YMM, YMM, M256	1	2	1*p01+1*p23	4	0.53	AVX512F_256
VFNMSUB231PD	YMM, YMM, YMM	1	1	1*p01	4	0.50	AVX512F_256
VFNMSUB231PD	XMM, K, XMM, M64_1to2	1	2	1*p01+1*p23	4	0.53	AVX512F_128
VFNMSUB231PD	YMM, K, YMM, M256	1	2	1*p01+1*p23	4	0.53	AVX512F_256
VFNMSUB231PD	YMM, K, YMM, YMM	1	1	1*p01	4	0.50	AVX512F_256
VFNMSUB231PD	ZMM, K, ZMM, M64_1to8	1	2	1*p0+1*p23	4	1.00	AVX512F_512
VFNMSUB231PS	XMM, K, XMM, M128	1	2	1*p01+1*p23	4	0.54	AVX512F_128
VFNMSUB231PS	XMM, K, XMM, XMM	1	1	1*p01	4	0.50	AVX512F_128
VFNMSUB231PS	YMM, K, YMM, M32_1to8	1	2	1*p01+1*p23	4	0.53	AVX512F_256
VFNMSUB231PS	ZMM, K, ZMM, M32_1to16	1	2	1*p0+1*p23	4	1.00	AVX512F_512
VFNMSUB231PS	ZMM, K, ZMM, ZMM	1	1	1*p0	4	1.00	AVX512F_512
VFNMSUB231PS	ZMM, ZMM, M512	1	2	1*p0+1*p23	4	1.00	AVX512F_512
VFNMSUB231PS	XMM, XMM, M32_1to4	1	2	1*p01+1*p23	4	0.53	AVX512F_128
VFNMSUB231PS	YMM, YMM, M256	1	2	1*p01+1*p23	4	0.54	AVX512F_256
VFNMSUB231PS	YMM, YMM, YMM	1	1	1*p01	4	0.50	AVX512F_256
VFNMSUB231PS	XMM, K, XMM, M32_1to4	1	2	1*p01+1*p23	4	0.53	AVX512F_128
VFNMSUB231PS	YMM, K, YMM, M256	1	2	1*p01+1*p23	4	0.53	AVX512F_256
VFNMSUB231PS	YMM, K, YMM, YMM	1	1	1*p01	4	0.50	AVX512F_256
VFNMSUB231PS	ZMM, K, ZMM, M512	1	2	1*p0+1*p23	4	1.00	AVX512F_512
VFNMSUB231SD	XMM, K, XMM, M64	1	2	1*p01+1*p23	4	0.53	AVX512F_SCALAR
VFNMSUB231SD	XMM, K, XMM, XMM	1	1	1*p01	4	0.50	AVX512F_SCALAR
VFNMSUB231SD	XMM, XMM, M64	1	2	1*p01+1*p23	4	0.53	AVX512F_SCALAR
VFNMSUB231SD	XMM, XMM, XMM	1	1	1*p01	4	0.50	AVX512F_SCALAR
VFNMSUB231SS	XMM, K, XMM, M32	1	2	1*p01+1*p23	4	0.53	AVX512F_SCALAR
VFNMSUB231SS	XMM, K, XMM, XMM	1	1	1*p01	4	0.50	AVX512F_SCALAR
VFNMSUB231SS	XMM, XMM, M32	1	2	1*p01+1*p23	4	0.53	AVX512F_SCALAR
VFNMSUB231SS	XMM, XMM, XMM	1	1	1*p01	4	0.50	AVX512F_SCALAR
VFPCLASSPD	K, K, M256, I8	2	2	1*p23+1*p5	3	1.00	AVX512DQ_256
VFPCLASSPD	K, K, M64_1to2, I8	2	2	1*p23+1*p5	3	1.00	AVX512DQ_128
VFPCLASSPD	K, K, M64_1to8, I8	2	2	1*p23+1*p5	3	1.00	AVX512DQ_512
VFPCLASSPD	K, K, YMM, I8	1	1	1*p5	3	1.00	AVX512DQ_256
VFPCLASSPD	K, M128, I8	2	2	1*p23+1*p5		1.00	AVX512DQ_128
VFPCLASSPD	K, M512, I8	2	2	1*p23+1*p5		1.00	AVX512DQ_512
VFPCLASSPD	K, M64_1to4, I8	2	2	1*p23+1*p5		1.00	AVX512DQ_256
VFPCLASSPD	K, XMM, I8	1	1	1*p5	3	1.00	AVX512DQ_128
VFPCLASSPD	K, ZMM, I8	1	1	1*p5	3	1.00	AVX512DQ_512
VFPCLASSPS	K, K, M256, I8	2	2	1*p23+1*p5	3	1.00	AVX512DQ_256
VFPCLASSPS	K, K, M32_1to4, I8	2	2	1*p23+1*p5	3	1.00	AVX512DQ_128
VFPCLASSPS	K, K, M512, I8	2	2	1*p23+1*p5	3	1.00	AVX512DQ_512
VFPCLASSPS	K, K, YMM, I8	1	1	1*p5	3	1.00	AVX512DQ_256
VFPCLASSPS	K, M128, I8	2	2	1*p23+1*p5		1.00	AVX512DQ_128
VFPCLASSPS	K, M32_1to16, I8	2	2	1*p23+1*p5		1.00	AVX512DQ_512
VFPCLASSPS	K, M32_1to8, I8	2	2	1*p23+1*p5		1.00	AVX512DQ_256
VFPCLASSPS	K, XMM, I8	1	1	1*p5	3	1.00	AVX512DQ_128
VFPCLASSPS	K, ZMM, I8	1	1	1*p5	3	1.00	AVX512DQ_512
VFPCLASSSD	K, K, XMM, I8	1	1	1*p5	3	1.00	AVX512DQ_SCALAR
VFPCLASSSD	K, XMM, I8	1	1	1*p5	3	1.00	AVX512DQ_SCALAR
VFPCLASSSS	K, K, XMM, I8	1	1	1*p5	3	1.00	AVX512DQ_SCALAR
VFPCLASSSS	K, XMM, I8	1	1	1*p5	3	1.00	AVX512DQ_SCALAR
VGATHERDPD	YMM, K, VSIB_XMM	4	4	1*p0+4*p23+1*p5	19	3.00	AVX512F_256
VGATHERDPS	XMM, K, VSIB_XMM	4	4	1*p0+4*p23+1*p5	19	3.00	AVX512F_128
VGATHERDPS	ZMM, K, VSIB_ZMM	4	4	1*p0+16*p23+1*p5	25	9.00	AVX512F_512
VGATHERQPD	YMM, K, VSIB_YMM	4	4	1*p0+4*p23+1*p5	19	3.00	AVX512F_256
VGATHERQPS	XMM, K, VSIB_XMM	4	4	1*p0+2*p23+1*p5	17	2.00	AVX512F_128
VGATHERQPS	YMM, K, VSIB_ZMM	4	4	1*p0+8*p23+1*p5	21	5.00	AVX512F_512
VGETEXPPD	XMM, K, M128	1	2	1*p01+1*p23	4	0.53	AVX512F_128
VGETEXPPD	XMM, K, XMM	1	1	1*p01	4	0.50	AVX512F_128
VGETEXPPD	XMM, M64_1to2	1	2	1*p01+1*p23		0.53	AVX512F_128
VGETEXPPD	YMM, K, M256	1	2	1*p01+1*p23	4	0.53	AVX512F_256
VGETEXPPD	YMM, K, YMM	1	1	1*p01	4	0.50	AVX512F_256
VGETEXPPD	YMM, M64_1to4	1	2	1*p01+1*p23		0.54	AVX512F_256
VGETEXPPD	ZMM, K, M512	1	2	1*p0+1*p23	4	1.00	AVX512F_512
VGETEXPPD	ZMM, K, ZMM	1	1	1*p0	4	1.00	AVX512F_512
VGETEXPPD	ZMM, M64_1to8	1	2	1*p0+1*p23		1.00	AVX512F_512
VGETEXPPD	XMM, K, M64_1to2	1	2	1*p01+1*p23	4	0.54	AVX512F_128
VGETEXPPD	ZMM, K, M64_1to8	1	2	1*p0+1*p23	4	1.00	AVX512F_512
VGETEXPPS	XMM, K, M128	1	2	1*p01+1*p23	4	0.53	AVX512F_128
VGETEXPPS	XMM, K, XMM	1	1	1*p01	4	0.50	AVX512F_128
VGETEXPPS	XMM, M32_1to4	1	2	1*p01+1*p23		0.52	AVX512F_128
