;Intel Haswell (4th gen Core)
;Instruction timings and µop breakdown, generated from uops.info instructions.xml (2026-03-29).
;Columns: Instruction<TAB>operands<TAB>µOps-fused<TAB>µOps-unfused<TAB>ports<TAB>latency<TAB>throughput<TAB>remark
PREFETCHW	M512	1	0			0.25	PREFETCH_NOP
PMAXSB	XMM, XMM	1	1	1*p15	1	1.00	SSE4
PMAXSD	XMM, XMM	1	1	1*p15	1	1.00	SSE4
PMAXUD	XMM, XMM	1	1	1*p15	1	1.00	SSE4
PMAXUW	XMM, XMM	1	1	1*p15	1	1.00	SSE4
PMINSB	XMM, XMM	1	1	1*p15	1	1.00	SSE4
PMINSD	XMM, XMM	1	1	1*p15	1	1.00	SSE4
PMINUD	XMM, XMM	1	1	1*p15	1	1.00	SSE4
PMINUW	XMM, XMM	1	1	1*p15	1	1.00	SSE4
PMOVSXBD	XMM, XMM	1	1	1*p5	1	1.00	SSE4
PMOVSXBQ	XMM, XMM	1	1	1*p5	1	1.00	SSE4
PMOVSXBW	XMM, XMM	1	1	1*p5	1	1.00	SSE4
PMOVSXDQ	XMM, XMM	1	1	1*p5	1	1.00	SSE4
PMOVSXWD	XMM, XMM	1	1	1*p5	1	1.00	SSE4
PMOVSXWQ	XMM, XMM	1	1	1*p5	1	1.00	SSE4
PMOVZXBD	XMM, XMM	1	1	1*p5	1	1.00	SSE4
PMOVZXBQ	XMM, XMM	1	1	1*p5	1	1.00	SSE4
PMOVZXBW	XMM, XMM	1	1	1*p5	1	1.00	SSE4
PMOVZXDQ	XMM, XMM	1	1	1*p5	1	1.00	SSE4
PMOVZXWD	XMM, XMM	1	1	1*p5	1	1.00	SSE4
PMOVZXWQ	XMM, XMM	1	1	1*p5	1	1.00	SSE4
PMULDQ	XMM, XMM	1	1	1*p0	5	1.00	SSE4
PMULLD	XMM, XMM	2	2	2*p0	10	2.00	SSE4
POPCNT	R16, R16	1	1	1*p1	3	1.00	POPCNT
POPCNT	R32, R32	1	1	1*p1	3	1.00	POPCNT
POPCNT	R64, R64	1	1	1*p1	3	1.00	POPCNT
PTEST	XMM, XMM	2	2	1*p0+1*p5	2	1.00	SSE4
ROUNDPD	XMM, XMM, I8	2	2	2*p1	6	2.00	SSE4
ROUNDPS	XMM, XMM, I8	2	2	2*p1	6	2.00	SSE4
ROUNDSD	XMM, XMM, I8	2	2	2*p1	6	2.00	SSE4
ROUNDSS	XMM, XMM, I8	2	2	2*p1	6	2.00	SSE4
PABSB	MM, M64	1	2	1*p15+1*p23		0.50	SSSE3MMX
PABSB	XMM, M128	1	2	1*p15+1*p23		0.50	SSSE3
PABSD	MM, M64	1	2	1*p15+1*p23		0.50	SSSE3MMX
PABSD	XMM, M128	1	2	1*p15+1*p23		0.50	SSSE3
PABSW	MM, M64	1	2	1*p15+1*p23		0.50	SSSE3MMX
PABSW	XMM, M128	1	2	1*p15+1*p23		0.50	SSSE3
PALIGNR	MM, M64, I8	2	2	1*p23+1*p5	1	1.00	SSSE3MMX
PALIGNR	XMM, M128, I8	2	2	1*p23+1*p5	1	1.00	SSSE3
PHADDD	MM, M64	4	4	1*p15+1*p23+2*p5	3	2.00	SSSE3MMX
PHADDD	XMM, M128	4	4	1*p15+1*p23+2*p5	3	2.00	SSSE3
PHADDSW	MM, M64	4	4	1*p15+1*p23+2*p5	3	2.00	SSSE3MMX
PHADDSW	XMM, M128	4	4	1*p15+1*p23+2*p5	3	2.00	SSSE3
PHADDW	MM, M64	4	4	1*p15+1*p23+2*p5	3	2.00	SSSE3MMX
PHADDW	XMM, M128	4	4	1*p15+1*p23+2*p5	3	2.00	SSSE3
PHSUBD	MM, M64	4	4	1*p15+1*p23+2*p5	3	2.00	SSSE3MMX
PHSUBD	XMM, M128	4	4	1*p15+1*p23+2*p5	3	2.00	SSSE3
PHSUBSW	MM, M64	4	4	1*p15+1*p23+2*p5	3	2.00	SSSE3MMX
PHSUBSW	XMM, M128	4	4	1*p15+1*p23+2*p5	3	2.00	SSSE3
PHSUBW	MM, M64	4	4	1*p15+1*p23+2*p5	3	2.00	SSSE3MMX
PHSUBW	XMM, M128	4	4	1*p15+1*p23+2*p5	3	2.00	SSSE3
PMADDUBSW	MM, M64	1	2	1*p0+1*p23	5	1.00	SSSE3MMX
PMADDUBSW	XMM, M128	1	2	1*p0+1*p23	5	1.00	SSSE3
PMULHRSW	MM, M64	1	2	1*p0+1*p23	5	1.00	SSSE3MMX
PMULHRSW	XMM, M128	1	2	1*p0+1*p23	5	1.00	SSSE3
PSHUFB	MM, M64	2	2	1*p23+1*p5	1	1.00	SSSE3MMX
PSHUFB	XMM, M128	2	2	1*p23+1*p5	1	1.00	SSSE3
PSIGNB	MM, M64	1	2	1*p15+1*p23	1	0.50	SSSE3MMX
PSIGNB	XMM, M128	1	2	1*p15+1*p23	1	0.50	SSSE3
PSIGND	MM, M64	1	2	1*p15+1*p23	1	0.50	SSSE3MMX
PSIGND	XMM, M128	1	2	1*p15+1*p23	1	0.50	SSSE3
PSIGNW	MM, M64	1	2	1*p15+1*p23	1	0.50	SSSE3MMX
PSIGNW	XMM, M128	1	2	1*p15+1*p23	1	0.50	SSSE3
XGETBV		8	8	1*p015+2*p0156+3*p06+1*p1+1*p5	0	5.00	XSAVE
XSAVE64	M4608	84	87	6*p0+7*p01+11*p015+26*p06+11*p1+6*p15+8*p23+4*p4+9*p5		40.00	XSAVE
XSAVEOPT	M4608	105	108	6*p0+16*p01+33*p06+16*p1+15*p15+8*p23+4*p4+10*p5		48.33	XSAVEOPT
